id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw27Pts,gw28Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
190,Abdul Rahman,Baba,DEF,CHE,0,?,"Baba (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
201,Wesley,Fofana,DEF,CHE,0,?,"W.Fofana (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
207,Romelu,Lukaku Bolingoli,FWD,CHE,0,?,"Lukaku (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
213,Christian,Pulisic,MID,CHE,0,?,"Pulisic (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
214,Malang,Sarr,DEF,CHE,0,?,"M.Sarr (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
215,Gabriel,Słonina,GKP,CHE,0,?,"Slonina (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
218,Hakim,Ziyech,MID,CHE,0,?,"Ziyech (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
589,Ângelo Gabriel,Borges Damaceno,MID,CHE,0,?,"Ângelo (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
659,Lucas,Bergström,GKP,CHE,0,?,"Bergström (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
671,Bashir,Humphreys,DEF,CHE,0,?,"Humphreys (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
680,Eddie,Beach,GKP,CHE,0,?,"Beach (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
681,Diego Manuel Jadon,da Silva Moreira,MID,CHE,0,?,"Diego Moreira (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
717,Ronnie,Stutter,FWD,CHE,0,?,"Stutter (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
723,Josh,Brooking,DEF,CHE,0,?,"Brooking (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
758,Leo,Castledine,MID,CHE,0,?,"Castledine (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
819,Ishé,Samuels-Smith,DEF,CHE,0,?,"Samuels-Smith (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
820,Ollie,Harrison,MID,CHE,0,?,"Harrison (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,5,2,0.0,0,0,0,0,?
192,Marcus,Bettinelli,GKP,CHE,-1,?,"Bettinelli (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-3,0,2,0.0,0,0,0,0,?
221,Jordan,Ayew,MID,CRY,85,^^^,"J.Ayew (MID, ^^^)",3.5,5.8,4.3786,3.892088888888889,0.0,3.162322222222222,3.52721,-2,0,-5,2,8.7572,0,0,0,0,?
232,Jean-Philippe,Mateta,FWD,CRY,71,^,"Mateta (FWD, ^)",3.1,4.8,3.7494,3.3328,0.0,2.7079,3.02035,-2,0,-5,2,7.4988,0,0,0,0,?
238,Chris,Richards,DEF,CRY,30,^^^,"C.Richards (DEF, ^^^)",1.8,4.2,2.7168,2.4149333333333334,2.8677333333333332,0.0,2.64133,-2,1,0,2,5.4336,0,0,0,0,?
220,Joachim,Andersen,DEF,CRY,82,~,"Andersen (DEF, ~)",3.2,3.0,3.1236,2.7765333333333335,3.297133333333333,0.0,3.03683,-2,1,0,2,6.2472,0,0,0,0,?
231,Jefferson,Lerma Solís,MID,CRY,51,^,"Lerma (MID, ^)",2.4,3.0,2.6292,2.337066666666667,0.0,1.8988666666666667,2.11797,-2,0,-5,2,5.2584,0,0,0,0,?
230,Sam,Johnstone,GKP,CRY,65,^,"Johnstone (GKP, ^)",3.6,2.2,3.0652,2.724622222222222,3.235488888888889,0.0,2.98006,-2,1,0,2,6.1304,0,0,0,0,?
807,Adam,Wharton,MID,CRY,9,~,"Wharton (MID, ~)",2.2,2.2,2.2,1.9555555555555557,0.0,1.588888888888889,1.77222,-2,0,-5,2,4.4,0,0,0,0,?
615,Matheus,França de Oliveira,MID,CRY,15,^^^,"Matheus França (MID, ^^^)",1.7,2.2,1.891,1.680888888888889,0.0,1.3657222222222223,1.52331,-2,0,-5,2,3.782,0,0,0,0,?
234,Tyrick,Mitchell,DEF,CRY,71,^,"Mitchell (DEF, ^)",2.8,2.0,2.4944,2.217244444444445,2.6329777777777776,0.0,2.42511,-2,1,0,2,4.9888,0,0,0,0,?
242,Joel,Ward,DEF,CRY,44,^^,"Ward (DEF, ^^)",2.4,2.0,2.2472,1.9975111111111112,2.372044444444444,0.0,2.18478,-2,1,0,2,4.4944,0,0,0,0,?
792,Daniel,Muñoz,DEF,CRY,8,vvv,"Muñoz (DEF, vvv)",2.0,2.0,2.0,1.777777777777778,2.111111111111111,0.0,1.94444,-2,1,0,2,4.0,0,0,0,0,?
225,Odsonne,Edouard,FWD,CRY,66,~,"Edouard (FWD, ~)",3.3,1.5,2.6124,2.3221333333333334,0.0,1.8867333333333334,2.10443,-2,0,-5,2,5.2248,0,0,0,0,?
229,Will,Hughes,MID,CRY,34,vv,"Hughes (MID, vv)",1.8,1.0,1.4944,1.3283555555555555,0.0,1.0792888888888887,1.20382,-2,0,-5,2,2.9888,0,0,0,0,?
219,Naouirou,Ahamada,MID,CRY,14,~,"Ahamada (MID, ~)",0.9,1.0,0.9382,0.8339555555555557,0.0,0.6775888888888889,0.75577,-2,0,-5,2,1.8764,0,0,0,0,?
721,David,Ozoh,MID,CRY,7,~,"Ozoh (MID, ~)",0.9,0.5,0.7472,0.6641777777777778,0.0,0.5396444444444444,0.60191,-2,0,-5,2,1.4944,0,0,0,0,?
236,Michael,Olise,MID,CRY,72,vv,"Olise (MID, vv)",6.5,0.2,4.0934,3.638577777777778,0.0,2.9563444444444444,3.29746,-2,0,-5,2,8.1868,0,0,0,0,?
240,Jeffrey,Schlupp,MID,CRY,47,vv,"Schlupp (MID, vv)",2.4,0.2,1.5596,1.3863111111111113,0.0,1.126377777777778,1.25634,-2,0,-5,2,3.1192,0,0,0,0,?
385,Dean,Henderson,GKP,CRY,10,v,"Henderson (GKP, v)",1.2,0.2,0.818,0.727111111111111,0.8634444444444443,0.0,0.79528,-2,1,0,2,1.636,0,0,0,0,?
241,James,Tomkins,DEF,CRY,2,~,"Tomkins (DEF, ~)",0.7,0.2,0.509,0.4524444444444445,0.5372777777777777,0.0,0.49486,-2,1,0,2,1.018,0,0,0,0,?
226,Eberechi,Eze,MID,CRY,65,vv,"Eze (MID, vv)",4.1,0.0,2.5338,2.2522666666666664,0.0,1.8299666666666665,2.04112,-2,0,-5,2,5.0676,0,0,0,0,?
228,Marc,Guéhi,DEF,CRY,58,vv,"Guéhi (DEF, vv)",2.6,0.0,1.6068,1.4282666666666668,1.6960666666666666,0.0,1.56217,-2,1,0,2,3.2136,0,0,0,0,?
223,Cheick,Doucouré,MID,CRY,21,vv,"C.Doucouré (MID, vv)",1.9,0.0,1.1742,1.0437333333333334,0.0,0.8480333333333332,0.94588,-2,0,-5,2,2.3484,0,0,0,0,?
222,Nathaniel,Clyne,DEF,CRY,18,vv,"Clyne (DEF, vv)",1.8,0.0,1.1124,0.9888000000000001,1.1742000000000001,0.0,1.0815,-2,1,0,2,2.2248,0,0,0,0,?
239,Jairo,Riedewald,MID,CRY,7,vv,"Riedewald (MID, vv)",1.8,0.0,1.1124,0.9888000000000001,0.0,0.8034,0.8961,-2,0,-5,2,2.2248,0,0,0,0,?
657,Jesurun,Rak-Sakyi,MID,CRY,8,vv,"Rak-Sakyi (MID, vv)",1.3,0.0,0.8034,0.7141333333333334,0.0,0.5802333333333334,0.64718,-2,0,-5,2,1.6068,0,0,0,0,?
233,Remi,Matthews,GKP,CRY,1,vv,"Matthews (GKP, vv)",1.0,0.0,0.618,0.5493333333333333,0.6523333333333333,0.0,0.60083,-2,1,0,2,1.236,0,0,0,0,?
7,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,0,2,0.0,0,0,0,0,?
224,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
227,Vicente,Guaita,GKP,CRY,0,?,"Guaita (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,0,2,0.0,0,0,0,0,?
235,Jake,O'Brien,DEF,CRY,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,0,2,0.0,0,0,0,0,?
237,Luke,Plange,FWD,CRY,0,?,"Plange (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
243,Joe,Whitworth,GKP,CRY,0,?,"Whitworth (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,0,2,0.0,0,0,0,0,?
658,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
720,Ademola,Ola-Adebomi,FWD,CRY,0,?,"Ola-Adebomi (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
724,Jadan,Raymond,MID,CRY,0,?,"Raymond (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
763,Tayo,Adaramola,DEF,CRY,0,?,"Adaramola (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,0,2,0.0,0,0,0,0,?
821,Franco,Umeh-Chibueze,FWD,CRY,0,?,"Umeh-Chibueze (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
825,Kaden,Rodney,MID,CRY,0,?,"Rodney (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-5,2,0.0,0,0,0,0,?
245,Jarrad,Branthwaite,DEF,EVE,76,~,"Branthwaite (DEF, ~)",3.3,5.0,3.9494,3.0717555555555554,5.485277777777777,0.0,4.27852,-4,7,0,2,7.8988,0,0,0,0,?
661,Jack,Harrison,MID,EVE,74,vv,"Harrison (MID, vv)",3.7,3.5,3.6236,2.8183555555555557,0.0,2.2144222222222223,2.51639,-4,0,-7,2,7.2472,0,0,0,0,?
259,Dwight,McNeil,MID,EVE,80,^,"McNeil (MID, ^)",3.5,3.5,3.5,2.7222222222222223,0.0,2.1388888888888884,2.43056,-4,0,-7,2,7.0,0,0,0,0,?
246,Dominic,Calvert-Lewin,FWD,EVE,60,~,"Calvert-Lewin (FWD, ~)",2.7,2.8,2.7382,2.129711111111111,0.0,1.6733444444444443,1.90153,-4,0,-7,2,5.4764,0,0,0,0,?
263,Jordan,Pickford,GKP,EVE,97,v,"Pickford (GKP, v)",3.7,2.5,3.2416,2.5212444444444446,4.502222222222223,0.0,3.51173,-4,7,0,2,6.4832,0,0,0,0,?
588,Ashley,Young,DEF,EVE,42,^,"Young (DEF, ^)",2.1,2.5,2.2528,1.7521777777777778,3.128888888888889,0.0,2.44053,-4,7,0,2,4.5056,0,0,0,0,?
261,Amadou,Onana,MID,EVE,51,^,"Onana (MID, ^)",2.5,2.2,2.3854,1.8553111111111114,0.0,1.4577444444444445,1.65653,-4,0,-7,2,4.7708,0,0,0,0,?
250,James,Garner,MID,EVE,62,~,"Garner (MID, ~)",2.5,1.8,2.2326,1.7364666666666668,0.0,1.3643666666666667,1.55042,-4,0,-7,2,4.4652,0,0,0,0,?
254,Idrissa,Gueye,MID,EVE,33,~,"Gana (MID, ~)",1.8,1.8,1.8,1.4,0.0,1.0999999999999999,1.25,-4,0,-7,2,3.6,0,0,0,0,?
260,Vitalii,Mykolenko,DEF,EVE,83,v,"Mykolenko (DEF, v)",4.0,1.5,3.045,2.368333333333333,4.229166666666666,0.0,3.29875,-4,7,0,2,6.09,0,0,0,0,?
249,Abdoulaye,Doucouré,MID,EVE,84,v,"A.Doucoure (MID, v)",4.2,1.2,3.054,2.3753333333333333,0.0,1.8663333333333332,2.12083,-4,0,-7,2,6.108,0,0,0,0,?
265,James,Tarkowski,DEF,EVE,82,vv,"Tarkowski (DEF, vv)",3.2,1.2,2.436,1.8946666666666667,3.383333333333333,0.0,2.639,-4,7,0,2,4.872,0,0,0,0,?
252,Ben,Godfrey,DEF,EVE,17,~,"Godfrey (DEF, ~)",2.4,1.2,1.9416,1.5101333333333333,2.6966666666666663,0.0,2.1034,-4,7,0,2,3.8832,0,0,0,0,?
691,Norberto Bercique,Gomes Betuncal,FWD,EVE,28,v,"Beto (FWD, v)",1.3,0.8,1.109,0.8625555555555555,0.0,0.6777222222222222,0.77014,-4,0,-7,2,2.218,0,0,0,0,?
645,Youssef,Ramalho Chermiti,FWD,EVE,8,v,"Y. Chermiti (FWD, v)",0.9,0.5,0.7472,0.5811555555555555,0.0,0.4566222222222222,0.51889,-4,0,-7,2,1.4944,0,0,0,0,?
247,Seamus,Coleman,DEF,EVE,14,vv,"Coleman (DEF, vv)",2.8,0.2,1.8068,1.4052888888888888,2.509444444444444,0.0,1.95737,-4,7,0,2,3.6136,0,0,0,0,?
624,Lewis,Dobbin,MID,EVE,15,vv,"Dobbin (MID, vv)",1.7,0.2,1.127,0.8765555555555555,0.0,0.6887222222222221,0.78264,-4,0,-7,2,2.254,0,0,0,0,?
244,André,Tavares Gomes,MID,EVE,9,vv,"André Gomes (MID, vv)",3.0,0.0,1.854,1.4420000000000002,0.0,1.133,1.2875,-4,0,-7,2,3.708,0,0,0,0,?
257,Michael,Keane,DEF,EVE,18,vv,"Keane (DEF, vv)",2.6,0.0,1.6068,1.2497333333333334,2.2316666666666665,0.0,1.7407,-4,7,0,2,3.2136,0,0,0,0,?
601,Arnaut,Danjuma Groeneveld,MID,EVE,26,vv,"Danjuma (MID, vv)",1.9,0.0,1.1742,0.9132666666666667,0.0,0.7175666666666666,0.81542,-4,0,-7,2,2.3484,0,0,0,0,?
262,Nathan,Patterson,DEF,EVE,34,vv,"Patterson (DEF, vv)",1.8,0.0,1.1124,0.8652000000000001,1.545,0.0,1.2051,-4,7,0,2,2.2248,0,0,0,0,?
649,Thomas,Cannon,FWD,EVE,1,vv,"Cannon (FWD, vv)",1.0,0.0,0.618,0.4806666666666667,0.0,0.37766666666666665,0.42917,-4,0,-7,2,1.236,0,0,0,0,?
650,Tyler,Onyango,MID,EVE,1,vv,"Onyango (MID, vv)",1.0,0.0,0.618,0.4806666666666667,0.0,0.37766666666666665,0.42917,-4,0,-7,2,1.236,0,0,0,0,?
248,Dele,Alli,MID,EVE,0,?,"Dele (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
251,Jean-Philippe,Gbamin,MID,EVE,0,?,"Gbamin (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
253,Demarai,Gray,MID,EVE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
264,Ellis,Simms,FWD,EVE,0,?,"Simms (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
266,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,7,0,2,0.0,0,0,0,0,?
579,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,7,0,2,0.0,0,0,0,0,?
719,Mackenzie,Hunt,MID,EVE,0,?,"Hunt (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
760,Jenson,Metcalfe,MID,EVE,0,?,"Metcalfe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0,-7,2,0.0,0,0,0,0,?
761,Elijah,Campbell,DEF,EVE,0,?,"Campbell (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,7,0,2,0.0,0,0,0,0,?
279,Rodrigo,Muniz Carvalho,FWD,FUL,43,^^^,"Muniz (FWD, ^^^)",3.1,7.8,4.8954,4.351466666666667,0.0,4.0795,4.21548,-2,0,-3,2,9.7908,0,0,0,0,?
270,Bobby,De Cordova-Reid,MID,FUL,73,^^,"De Cordova-Reid (MID, ^^)",3.2,4.0,3.5056,3.1160888888888887,0.0,2.921333333333333,3.01871,-2,0,-3,2,7.0112,0,0,0,0,?
283,Antonee,Robinson,DEF,FUL,67,~,"Robinson (DEF, ~)",2.7,3.5,3.0056,2.6716444444444445,2.3376888888888887,0.0,2.50467,-2,-4,0,2,6.0112,0,0,0,0,?
256,Alex,Iwobi,MID,FUL,64,^^^,"Iwobi (MID, ^^^)",3.2,2.8,3.0472,2.708622222222222,0.0,2.5393333333333334,2.62398,-2,0,-3,2,6.0944,0,0,0,0,?
280,João,Palhinha Gonçalves,MID,FUL,63,vv,"J.Palhinha (MID, vv)",2.9,2.8,2.8618,2.5438222222222224,0.0,2.3848333333333334,2.46433,-2,0,-3,2,5.7236,0,0,0,0,?
610,Calvin,Bassey,DEF,FUL,33,^^^,"Bassey (DEF, ^^^)",1.9,2.8,2.2438,1.9944888888888888,1.7451777777777775,0.0,1.86983,-2,-4,0,2,4.4876,0,0,0,0,?
267,Andreas,Hoelgebaum Pereira,MID,FUL,80,~,"Andreas (MID, ~)",3.1,2.5,2.8708,2.5518222222222224,0.0,2.392333333333333,2.47208,-2,0,-3,2,5.7416,0,0,0,0,?
688,Timothy,Castagne,DEF,FUL,60,~,"Castagne (DEF, ~)",2.6,2.5,2.5618,2.2771555555555554,1.992511111111111,0.0,2.13483,-2,-4,0,2,5.1236,0,0,0,0,?
591,Willian,Borges da Silva,MID,FUL,75,~,"Willian (MID, ~)",3.6,2.0,2.9888,2.656711111111111,0.0,2.490666666666667,2.57369,-2,0,-3,2,5.9776,0,0,0,0,?
275,Bernd,Leno,GKP,FUL,89,~,"Leno (GKP, ~)",3.4,2.0,2.8652,2.546844444444445,2.228488888888889,0.0,2.38767,-2,-4,0,2,5.7304,0,0,0,0,?
268,Tom,Cairney,MID,FUL,58,v,"Cairney (MID, v)",2.4,1.2,1.9416,1.7258666666666667,0.0,1.6179999999999999,1.67193,-2,0,-3,2,3.8832,0,0,0,0,?
282,Harrison,Reed,MID,FUL,34,~,"Reed (MID, ~)",1.7,1.2,1.509,1.3413333333333333,0.0,1.2574999999999998,1.29942,-2,0,-3,2,3.018,0,0,0,0,?
662,Adama,Traoré,MID,FUL,9,^^^,"Adama (MID, ^^^)",1.3,1.2,1.2618,1.1216,0.0,1.0514999999999999,1.08655,-2,0,-3,2,2.5236,0,0,0,0,?
271,Issa,Diop,DEF,FUL,38,v,"Diop (DEF, v)",2.5,1.0,1.927,1.712888888888889,1.4987777777777778,0.0,1.60583,-2,-4,0,2,3.854,0,0,0,0,?
281,Tim,Ream,DEF,FUL,39,v,"Ream (DEF, v)",2.3,1.0,1.8034,1.6030222222222221,1.4026444444444444,0.0,1.50283,-2,-4,0,2,3.6068,0,0,0,0,?
286,Tosin,Adarabioyo,DEF,FUL,37,vv,"Tosin (DEF, vv)",3.1,0.5,2.1068,1.8727111111111108,1.638622222222222,0.0,1.75567,-2,-4,0,2,4.2136,0,0,0,0,?
288,Harry,Wilson,MID,FUL,55,v,"Wilson (MID, v)",2.3,0.5,1.6124,1.4332444444444445,0.0,1.3436666666666666,1.38846,-2,0,-3,2,3.2248,0,0,0,0,?
276,Saša,Lukić,MID,FUL,18,~,"Lukić (MID, ~)",1.3,0.5,0.9944,0.8839111111111111,0.0,0.8286666666666667,0.85629,-2,0,-3,2,1.9888,0,0,0,0,?
193,Armando,Broja,FWD,FUL,26,vv,"Broja (FWD, vv)",1.7,0.4,1.2034,1.069688888888889,0.0,1.0028333333333332,1.03626,-2,0,-3,2,2.4068,0,0,0,0,?
285,Kenny,Tete,DEF,FUL,23,vv,"Tete (DEF, vv)",2.3,0.2,1.4978,1.3313777777777778,1.1649555555555555,0.0,1.24817,-2,-4,0,2,2.9956,0,0,0,0,?
707,Fodé,Ballo-Touré,DEF,FUL,4,~,"Ballo-Touré (DEF, ~)",0.8,0.2,0.5708,0.5073777777777777,0.4439555555555555,0.0,0.47567,-2,-4,0,2,1.1416,0,0,0,0,?
558,Raúl,Jiménez,FWD,FUL,55,vv,"Raúl (FWD, vv)",2.9,0.0,1.7922,1.5930666666666666,0.0,1.4935,1.54328,-2,0,-3,2,3.5844,0,0,0,0,?
683,Luke,Harris,MID,FUL,2,vv,"Harris (MID, vv)",2.0,0.0,1.236,1.0986666666666667,0.0,1.03,1.06433,-2,0,-3,2,2.472,0,0,0,0,?
287,Carlos Vinícius,Alves Morais,FWD,FUL,22,vv,"Vinícius (FWD, vv)",1.7,0.0,1.0506,0.9338666666666666,0.0,0.8755,0.90468,-2,0,-3,2,2.1012,0,0,0,0,?
278,Aleksandar,Mitrović,FWD,FUL,1,vv,"Mitrović (FWD, vv)",1.0,0.0,0.618,0.5493333333333333,0.0,0.515,0.53217,-2,0,-3,2,1.236,0,0,0,0,?
269,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"I.Cavaleiro (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
272,Tyrese,Francois,MID,FUL,0,?,"Francois (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
273,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
274,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
277,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
625,Luc,De Fougerolles,DEF,FUL,0,?,"De Fougerolles (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
651,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
652,Matthew,Dibley-Dias,MID,FUL,0,?,"Dibley-Dias (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
692,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
732,Devan,Tanton,DEF,FUL,0,?,"Tanton (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
796,Kristian,Sekularac,MID,FUL,0,?,"Sekularac (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
810,Joshua,King,MID,FUL,0,?,"King (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0,-3,2,0.0,0,0,0,0,?
284,Marek,Rodák,GKP,FUL,-1,?,"Rodák (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-4,0,2,0.0,0,0,0,0,?
303,Luis,Díaz,MID,LIV,97,^,"Luis Díaz (MID, ^)",3.9,7.6,5.3134,7.084533333333333,0.0,7.379722222222221,7.23213,6,0,7,2,10.6268,0,0,0,0,?
757,Conor,Bradley,DEF,LIV,33,vv,"Bradley (DEF, vv)",8.2,5.0,6.9776,9.303466666666667,8.915822222222221,0.0,9.10964,6,5,0,2,13.9552,0,0,0,0,?
304,Alexis,Mac Allister,MID,LIV,58,^^^,"Mac Allister (MID, ^^^)",2.8,4.6,3.4876,4.650133333333334,0.0,4.8438888888888885,4.74701,6,0,7,2,6.9752,0,0,0,0,?
295,Harvey,Elliott,MID,LIV,54,^^^,"Elliott (MID, ^^^)",2.5,4.6,3.3022,4.402933333333333,0.0,4.586388888888889,4.49466,6,0,7,2,6.6044,0,0,0,0,?
294,Diogo,Teixeira da Silva,MID,LIV,97,v,"Diogo J. (MID, v)",5.1,4.2,4.7562,6.3416,0.0,6.605833333333333,6.47372,6,0,7,2,9.5124,0,0,0,0,?
297,Cody,Gakpo,FWD,LIV,66,^^^,"Gakpo (FWD, ^^^)",2.8,4.0,3.2584,4.344533333333334,0.0,4.525555555555556,4.43504,6,0,7,2,6.5168,0,0,0,0,?
313,Virgil,van Dijk,DEF,LIV,92,~,"Virgil (DEF, ~)",3.8,3.0,3.4944,4.6592,4.465066666666667,0.0,4.56213,6,5,0,2,6.9888,0,0,0,0,?
293,Darwin,Núñez Ribeiro,FWD,LIV,101,~,"Darwin (FWD, ~)",4.2,2.6,3.5888,4.785066666666667,0.0,4.984444444444444,4.88476,6,0,7,2,7.1776,0,0,0,0,?
308,Mohamed,Salah,MID,LIV,167,~,"Salah (MID, ~)",8.0,2.2,5.7844,7.712533333333333,0.0,8.033888888888889,7.87321,6,0,7,2,11.5688,0,0,0,0,?
309,Dominik,Szoboszlai,MID,LIV,82,vv,"Szoboszlai (MID, vv)",3.9,1.8,3.0978,4.1304,0.0,4.302499999999999,4.21645,6,0,7,2,6.1956,0,0,0,0,?
307,Andrew,Robertson,DEF,LIV,35,^,"Robertson (DEF, ^)",2.7,1.8,2.3562,3.1416,3.0107,0.0,3.07615,6,5,0,2,4.7124,0,0,0,0,?
301,Caoimhin,Kelleher,GKP,LIV,15,~,"Kelleher (GKP, ~)",3.0,1.6,2.4652,3.286933333333333,3.1499777777777775,0.0,3.21846,6,5,0,2,4.9304,0,0,0,0,?
298,Joe,Gomez,DEF,LIV,57,vv,"Gomez (DEF, vv)",2.6,1.6,2.218,2.9573333333333336,2.834111111111111,0.0,2.89572,6,5,0,2,4.436,0,0,0,0,?
300,Curtis,Jones,MID,LIV,34,v,"Jones (MID, v)",2.0,1.4,1.7708,2.3610666666666664,0.0,2.4594444444444443,2.41026,6,0,7,2,3.5416,0,0,0,0,?
