id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,form,avg_pts/fixture,avg_pts/fixture_played,MeanAbsDev(form),MeanAbsDev(avg_pts/fixture),MeanAbsDev(avg_pts/fixture_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw8Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
371,Jonny,Evans,DEF,MUN,5↑,"Evans (DEF, 5↑)",11,3,4,3.0,1.57142857143,3.6666666666666665,4.0,2.12244897959,3.55555555556,2.45433426964,-1,2.555555555555556,3,4.333333333333333,0,0.0,3.44444444444,1,1,1,-2.44444444444,2↓
593,Matthijs,de Ligt,DEF,MUN,1↓,"De Ligt (DEF, 1↓)",25,7,0,2.6666666666666665,3.57142857143,3.571428571428572,2.22222222222,3.95918367347,3.95918367347,3.01225496256,-1,2.41975308642,3,3.4074074074066667,0,0.0,2.91358024691,1,2,2,-0.9135802469100001,~
594,Noussair,Mazraoui,DEF,MUN,~,"Mazraoui (DEF, ~)",26,7,0,2.333333333333333,3.71428571429,3.7142857142857135,2.44444444444,2.61224489796,2.61224489796,2.86081020601,-1,2.0617283950622225,3,3.148148148146667,0,0.0,2.6049382716,1,1,1,-1.6049382716,1↓
372,Alejandro,Garnacho,MID,MUN,2↑,"Garnacho (MID, 2↑)",20,7,0,2.333333333333333,2.85714285714,2.857142857142857,0.44444444444,1.26530612245,1.26530612245,2.5334107678,-1,2.283950617284445,0,0.0,-1,2.283950617284445,2.28395061728,1,10,10,7.71604938272,5↑
378,Kobbie,Mainoo,MID,MUN,1↑,"Mainoo (MID, 1↑)",13,7,0,2.0,1.85714285714,1.8571428571428568,0.66666666667,0.73469387755,0.73469387755,1.94543342696,-1,1.925925925925556,0,0.0,-1,1.925925925925556,1.92592592593,1,0,0,-1.92592592593,2↓
370,Christian,Eriksen,MID,MUN,1↑,"Eriksen (MID, 1↑)",9,5,2,2.0,1.28571428571,1.8,0.66666666667,0.89795918367,0.64,1.72716713482,-1,1.925925925925556,0,0.0,-1,1.925925925925556,1.92592592593,1,2,2,0.0740740740700001,~
385,Marcus,Rashford,MID,MUN,~,"Rashford (MID, ~)",20,7,0,1.6666666666666667,2.85714285714,2.857142857142857,0.44444444444,1.51020408163,1.51020408163,2.12138810863,-1,1.617283950617778,0,0.0,-1,1.617283950617778,1.61728395062,1,6,6,4.38271604938,4↑
380,Lisandro,Martínez,DEF,MUN,1↓,"Martinez (DEF, 1↓)",19,6,1,1.6666666666666667,2.71428571429,3.1666666666666665,2.22222222222,2.81632653061,2.83333333333,2.0668215356,-1,1.41975308642,3,2.4074074074066667,0,0.0,1.91358024691,1,2,2,0.08641975308999994,~
364,Amad,Diallo,MID,MUN,1↓,"Amad (MID, 1↓)",20,6,1,1.3333333333333333,2.85714285714,3.333333333333333,1.11111111111,1.87755102041,1.77777777778,1.91537677905,-1,1.20987654321,0,0.0,-1,1.20987654321,1.20987654321,1,0,0,-1.20987654321,1↓
366,Bruno,Borges Fernandes,MID,MUN,2↑,"B.Fernandes (MID, 2↑)",16,7,0,1.3333333333333333,2.28571428571,2.2857142857142856,2.22222222222,1.38775510204,1.38775510204,1.6971104869,-1,1.0864197530866666,0,0.0,-1,1.0864197530866666,1.08641975309,1,5,5,3.91358024691,3↑
389,Joshua,Zirkzee,FWD,MUN,~,"Zirkzee (FWD, ~)",16,7,0,1.3333333333333333,2.28571428571,2.2857142857142856,0.44444444444,1.63265306122,1.63265306122,1.6971104869,-1,1.2839506172844444,0,0.0,-1,1.2839506172844444,1.28395061728,1,1,1,-0.28395061727999993,~
375,Rasmus,Højlund,FWD,MUN,2↑,"Højlund (FWD, 2↑)",4,3,4,1.3333333333333333,0.57142857143,1.3333333333333333,0.44444444444,0.65306122449,0.44444444444,1.04231161048,-1,1.2839506172844444,0,0.0,-1,1.2839506172844444,1.28395061728,1,8,8,6.71604938272,4↑
368,Carlos Henrique,Casimiro,MID,MUN,~,"Casemiro (MID, ~)",9,6,1,0.6666666666666666,1.28571428571,1.5,0.44444444444,0.69387755102,0.66666666667,0.90312181649,-1,0.6172839506177777,0,0.0,-1,0.6172839506177777,0.61728395062,1,2,2,1.38271604938,1↑
652,Manuel,Ugarte,MID,MUN,~,"Ugarte (MID, ~)",3,3,4,0.6666666666666666,0.42857142857,1.0,0.44444444444,0.48979591837,0.0,0.57572237827,-1,0.6172839506177777,0,0.0,-1,0.6172839506177777,0.61728395062,1,1,1,0.38271604938000003,~
365,Antony Matheus,dos Santos,MID,MUN,~,"Antony (MID, ~)",2,2,5,0.3333333333333333,0.28571428571,1.0,0.44444444444,0.40816326531,0.0,0.31514447565,-1,0.2839506172844444,0,0.0,-1,0.2839506172844444,0.28395061728,1,0,0,-0.28395061728,~
377,Harry,Maguire,DEF,MUN,~,"Maguire (DEF, ~)",8,5,2,0.0,1.14285714286,1.6,0.0,1.34693877551,1.52,0.43653258429,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
382,Mason,Mount,MID,MUN,~,"Mount (MID, ~)",3,3,4,0.0,0.42857142857,1.0,0.0,0.61224489796,0.66666666667,0.16369971911,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
381,Scott,McTominay,MID,MUN,~,"McTominay (MID, ~)",2,2,5,0.0,0.28571428571,1.0,0.0,0.40816326531,0.0,0.10913314607,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
613,Toby,Collyer,MID,MUN,~,"Collyer (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
367,Altay,Bayindir,GKP,MUN,~,"Bayindir (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
373,Hannibal,Mejbri,MID,MUN,~,"Hannibal (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
374,Tom,Heaton,GKP,MUN,~,"Heaton (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
376,Victor,Lindelöf,DEF,MUN,~,"Lindelof (DEF, ~)",0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,1,1,1.0,~
379,Tyrell,Malacia,DEF,MUN,~,"Malacia (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
384,Facundo,Pellistri Rebollo,MID,MUN,~,"Pellistri (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
387,Luke,Shaw,DEF,MUN,~,"Shaw (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
572,Leny,Yoro,DEF,MUN,~,"Yoro (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,3,0.0,0,0.0,0.0,1,0,0,0.0,~
648,Ethan,Wheatley,FWD,MUN,~,"Wheatley (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,-1,0.0,0.0,1,0,0,0.0,~
392,Harvey,Barnes,MID,NEW,1↓,"Barnes (MID, 1↓)",38,7,0,5.0,5.42857142857,5.428571428571429,3.33333333333,3.0612244898,3.0612244898,5.16369971911,-1,4.62962962963,0,0.0,2,5.74074074074,5.18518518519,1,1,1,-4.18518518519,3↓
413,Nick,Pope,GKP,NEW,3↑,"Pope (GKP, 3↑)",31,7,0,4.0,4.42857142857,4.428571428571429,1.33333333333,1.75510204082,1.75510204082,4.16369971911,-1,3.8518518518522233,0,4.0,0,0.0,3.92592592593,1,3,3,-0.9259259259300001,~
398,Anthony,Gordon,MID,NEW,2↓,"Gordon (MID, 2↓)",29,7,0,4.0,4.14285714286,4.142857142857143,3.33333333333,3.0612244898,3.0612244898,4.05456657304,-1,3.62962962963,0,0.0,2,4.74074074074,4.18518518519,1,2,2,-2.18518518519,2↓
395,Dan,Burn,DEF,NEW,5↑,"Burn (DEF, 5↑)",18,7,0,3.6666666666666665,2.57142857143,2.571428571428572,2.88888888889,2.24489795918,2.24489795918,3.24832294006,-1,3.3456790123455558,0,3.6666666666666665,0,0.0,3.50617283951,1,1,1,-2.50617283951,2↓
418,Kieran,Trippier,DEF,NEW,5↑,"Trippier (DEF, 5↑)",13,5,2,3.6666666666666665,1.85714285714,2.6,2.88888888889,1.79591836735,2.16,2.97549007488,-1,3.3456790123455558,0,3.6666666666666665,0,0.0,3.50617283951,1,0,0,-3.50617283951,3↓
402,Jacob,Murphy,MID,NEW,1↑,"J.Murphy (MID, 1↑)",16,7,0,3.0,2.28571428571,2.2857142857142856,0.66666666667,1.18367346939,1.18367346939,2.72716713482,-1,2.925925925925556,0,0.0,2,3.1481481481488887,3.03703703704,1,2,2,-1.0370370370400002,1↓
399,Lewis,Hall,DEF,NEW,3↑,"Hall (DEF, 3↑)",17,7,0,2.6666666666666665,2.42857142857,2.4285714285714284,1.55555555556,1.4693877551,1.4693877551,2.57572237827,-1,2.4938271604933333,0,2.6666666666666665,0,0.0,2.58024691358,1,1,1,-1.58024691358,1↓
415,Fabian,Schär,DEF,NEW,3↑,"Schär (DEF, 3↑)",13,5,2,2.333333333333333,1.85714285714,2.6,1.77777777778,2.65306122449,3.12,2.15144475655,-1,2.135802469135556,0,2.333333333333333,0,0.0,2.23456790123,1,2,2,-0.23456790123000015,~
394,Bruno,Guimarães Rodriguez Moura,MID,NEW,~,"Bruno G. (MID, ~)",19,7,0,2.0,2.71428571429,2.7142857142857144,0.66666666667,1.38775510204,1.38775510204,2.27283286518,-1,1.925925925925556,0,0.0,2,2.1481481481488887,2.03703703704,1,2,2,-0.037037037040000165,~
403,Joelinton Cássio,Apolinário de Lira,MID,NEW,1↑,"Joelinton (MID, 1↑)",19,7,0,2.0,2.71428571429,2.7142857142857144,0.66666666667,2.44897959184,2.44897959184,2.27283286518,-1,1.925925925925556,0,0.0,2,2.1481481481488887,2.03703703704,1,2,2,-0.037037037040000165,~
417,Sandro,Tonali,MID,NEW,2↑,"Tonali (MID, 2↑)",7,5,2,1.6666666666666667,1.0,1.4,0.88888888889,0.57142857143,0.64,1.41202265917,-1,1.567901234567778,0,0.0,2,1.8641975308644445,1.71604938272,1,2,2,0.28395061727999993,~
409,Tino,Livramento,DEF,NEW,~,"Livramento (DEF, ~)",15,7,0,1.0,2.14285714286,2.142857142857143,0.0,1.38775510204,1.38775510204,1.43653258429,-1,1.0,0,1.0,0,0.0,1.0,1,2,2,1.0,~
420,Joe,Willock,MID,NEW,~,"Willock (MID, ~)",8,5,2,1.0,1.14285714286,1.6,0.0,0.81632653061,0.96,1.05456657304,-1,1.0,0,0.0,2,1.0,1.0,1,1,1,0.0,~
401,Alexander,Isak,FWD,NEW,2↓,"Isak (FWD, 2↓)",19,5,2,0.6666666666666666,2.71428571429,3.8,0.88888888889,2.44897959184,2.56,1.44878754685,-1,0.5679012345677777,0,0.0,2,0.8641975308644444,0.71604938272,1,2,2,1.28395061728,1↑
410,Sean,Longstaff,MID,NEW,~,"Longstaff (MID, ~)",9,6,1,0.6666666666666666,1.28571428571,1.5,0.44444444444,0.69387755102,0.66666666667,0.90312181649,-1,0.6172839506177777,0,0.0,2,0.7654320987644444,0.69135802469,1,1,1,0.30864197531000004,~
391,Miguel,Almirón Rejala,MID,NEW,~,"Almirón (MID, ~)",3,3,4,0.3333333333333333,0.42857142857,1.0,0.44444444444,0.48979591837,0.0,0.36971104869,-1,0.2839506172844444,0,0.0,2,0.4320987654311111,0.35802469136,1,1,1,0.64197530864,~
590,William,Osula,FWD,NEW,~,"Osula (FWD, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,-1,0.2839506172844444,0,0.0,2,0.4320987654311111,0.35802469136,1,1,1,0.64197530864,~
405,Emil,Krafth,DEF,NEW,~,"Krafth (DEF, ~)",10,3,4,0.0,1.42857142857,3.333333333333333,0.0,1.63265306122,1.77777777778,0.54566573036,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
404,Lloyd,Kelly,DEF,NEW,~,"Kelly (DEF, ~)",8,5,2,0.0,1.14285714286,1.6,0.0,1.0612244898,1.12,0.43653258429,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
390,Alex,Murphy,DEF,NEW,~,"A.Murphy (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
393,Sven,Botman,DEF,NEW,~,"Botman (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
396,Martin,Dúbravka,GKP,NEW,~,"Dúbravka (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
400,Isaac,Hayden,MID,NEW,~,"Hayden (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
406,Garang,Kuol,MID,NEW,~,"Kuol (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
407,Jamaal,Lascelles,DEF,NEW,~,"Lascelles (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
408,Jamal,Lewis,DEF,NEW,~,"Lewis (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
411,Lewis,Miley,MID,NEW,~,"Miley (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
412,Odysseas,Vlachodimos,GKP,NEW,~,"Odysseas (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
414,John,Ruddy,GKP,NEW,~,"Ruddy (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
416,Matt,Targett,DEF,NEW,~,"Targett (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
419,Joe,White,MID,NEW,~,"White (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
421,Callum,Wilson,FWD,NEW,~,"Wilson (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,2,0.0,0.0,1,0,0,0.0,~
574,Miodrag,Pivaš,DEF,NEW,~,"Pivas (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0,0.0,0,0.0,0.0,1,0,0,0.0,~
608,Tyler,Dibling,MID,SOU,~,"Dibling (MID, ~)",18,7,0,4.333333333333333,2.57142857143,2.571428571428572,4.44444444444,2.40816326531,2.40816326531,3.66034559923,-3,2.851851851853333,0,0.0,-4,2.35802469136,2.60493827161,1,1,1,-1.60493827161,1↓
461,Taylor,Harwood-Bellis,DEF,SOU,~,"Harwood-Bellis (DEF, ~)",14,7,0,3.333333333333333,2.0,2.0,2.44444444444,1.42857142857,1.42857142857,2.82404531833,-3,2.51851851852,-4,2.246913580248889,0,0.0,2.38271604938,1,0,0,-2.38271604938,2↓
623,Mateus Gonçalo,Espanha Fernandes,MID,SOU,4↑,"M.Fernandes (MID, 4↑)",13,6,1,3.0,1.85714285714,2.1666666666666665,1.33333333333,1.26530612245,1.22222222222,2.56346741571,-3,2.5555555555566665,0,0.0,-4,2.407407407408889,2.48148148148,1,1,1,-1.48148148148,1↓
27,Cameron,Archer,FWD,SOU,5↑,"Archer (FWD, 5↑)",12,7,0,3.0,1.71428571429,1.7142857142857142,2.66666666667,1.51020408163,1.51020408163,2.50890084268,-3,2.11111111111,0,0.0,-4,1.8148148148133332,1.96296296296,1,9,9,7.03703703704,5↑
14,Aaron,Ramsdale,GKP,SOU,2↑,"Ramsdale (GKP, 2↑)",12,5,2,2.333333333333333,1.71428571429,2.4,0.44444444444,0.97959183673,0.48,2.09687818351,-3,2.1851851851866666,-4,2.135802469137778,0,0.0,2.16049382716,1,1,1,-1.1604938271599998,1↓
518,Flynn,Downes,MID,SOU,2↑,"Downes (MID, 2↑)",11,7,0,1.3333333333333333,1.57142857143,1.5714285714285714,0.44444444444,0.48979591837,0.48979591837,1.42427762173,-3,1.1851851851866666,0,0.0,-4,1.1358024691377775,1.16049382716,1,2,2,0.83950617284,~
452,Joe,Aribo,MID,SOU,2↑,"Aribo (MID, 2↑)",10,6,1,1.3333333333333333,1.42857142857,1.6666666666666667,0.44444444444,0.65306122449,0.44444444444,1.36971104869,-3,1.1851851851866666,0,0.0,-4,1.1358024691377775,1.16049382716,1,9,9,7.83950617284,5↑
463,Adam,Lallana,MID,SOU,~,"Lallana (MID, ~)",9,4,3,1.3333333333333333,1.28571428571,2.25,1.77777777778,1.55102040816,1.75,1.31514447565,-3,0.74074074074,0,0.0,-4,0.5432098765422222,0.64197530864,1,0,0,-0.64197530864,~
474,Sugawara,Yukinari,DEF,SOU,~,"Sugawara (DEF, ~)",14,7,0,1.0,2.0,2.0,0.66666666667,1.42857142857,1.42857142857,1.38196601125,-3,0.7777777777766667,-4,0.7037037037022222,0,0.0,0.74074074074,1,5,5,4.25925925926,4↑
455,Jan,Bednarek,DEF,SOU,~,"Bednarek (DEF, ~)",8,7,0,1.0,1.14285714286,1.1428571428571428,0.66666666667,0.48979591837,0.48979591837,1.05456657304,-3,0.7777777777766667,-4,0.7037037037022222,0,0.0,0.74074074074,1,1,1,0.25925925926000004,~
475,Charlie,Taylor,DEF,SOU,~,"Taylor (DEF, ~)",4,4,3,1.0,0.57142857143,1.0,0.0,0.48979591837,0.0,0.83630028089,-3,1.0,-4,1.0,0,0.0,1.0,1,1,1,0.0,~
584,Ben,Brereton Díaz,MID,SOU,~,"Brereton Díaz (MID, ~)",9,6,1,0.6666666666666666,1.28571428571,1.5,0.44444444444,0.61224489796,0.5,0.90312181649,-3,0.51851851852,0,0.0,-4,0.4691358024711111,0.4938271605,1,0,0,-0.4938271605,~
453,Adam,Armstrong,FWD,SOU,~,"Armstrong (FWD, ~)",6,5,2,0.6666666666666666,0.85714285714,1.2,0.44444444444,0.48979591837,0.32,0.73942209738,-3,0.51851851852,0,0.0,-4,0.4691358024711111,0.4938271605,1,0,0,-0.4938271605,~
188,Lesley,Ugochukwu,MID,SOU,~,"Ugochukwu (MID, ~)",4,3,4,0.6666666666666666,0.57142857143,1.3333333333333333,0.44444444444,0.65306122449,0.44444444444,0.63028895131,-3,0.51851851852,0,0.0,-4,0.4691358024711111,0.4938271605,1,0,0,-0.4938271605,~
397,Ryan,Fraser,MID,SOU,~,"Fraser (MID, ~)",3,3,4,0.6666666666666666,0.42857142857,1.0,0.44444444444,0.48979591837,0.0,0.57572237827,-3,0.51851851852,0,0.0,-4,0.4691358024711111,0.4938271605,1,-2,-2,-2.4938271605,2↓
473,Ross,Stewart,FWD,SOU,~,"Stewart (FWD, ~)",3,4,3,0.6666666666666666,0.42857142857,0.75,0.44444444444,0.48979591837,0.375,0.57572237827,-3,0.51851851852,0,0.0,-4,0.4691358024711111,0.4938271605,1,0,0,-0.4938271605,~
467,Ryan,Manning,DEF,SOU,~,"Manning (DEF, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,-3,0.1851851851866666,-4,0.1358024691377777,0,0.0,0.16049382716,1,3,3,2.83950617284,3↑
470,Paul,Onuachu,FWD,SOU,~,"Onuachu (FWD, ~)",1,1,6,0.3333333333333333,0.14285714286,1.0,0.44444444444,0.24489795918,0.0,0.26057790262,-3,0.1851851851866666,0,0.0,-4,0.1358024691377777,0.16049382716,1,1,1,0.83950617284,~
515,Maxwel,Cornet,MID,SOU,~,"Cornet (MID, ~)",1,2,5,0.3333333333333333,0.14285714286,0.5,0.44444444444,0.24489795918,0.5,0.26057790262,-3,0.1851851851866666,0,0.0,-4,0.1358024691377777,0.16049382716,1,0,0,-0.16049382716,~
469,Alex,McCarthy,GKP,SOU,~,"McCarthy (GKP, ~)",6,2,5,0.0,0.85714285714,3.0,0.0,1.22448979592,1.0,0.32739943821,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
476,Kyle,Walker-Peters,DEF,SOU,~,"Walker-Peters (DEF, ~)",6,5,2,0.0,0.85714285714,1.2,0.0,0.73469387755,0.64,0.32739943821,-3,0.0,-4,0.0,0,0.0,0.0,1,4,4,4.0,3↑
471,Will,Smallbone,MID,SOU,~,"Smallbone (MID, ~)",5,3,4,0.0,0.71428571429,1.6666666666666667,0.0,0.81632653061,0.44444444444,0.27283286518,-3,0.0,0,0.0,-4,0.0,0.0,1,1,1,1.0,~
472,Jack,Stephens,DEF,SOU,~,"Stephens (DEF, ~)",2,4,3,0.0,0.28571428571,0.5,0.0,0.89795918367,1.25,0.10913314607,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
450,Carlos,Alcaraz Durán,MID,SOU,~,"Alcaraz (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,-3,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
451,Samuel,Amo-Ameyaw,MID,SOU,~,"Amo-Ameyaw (MID, ~)",1,1,6,0.0,0.14285714286,1.0,0.0,0.24489795918,0.0,0.05456657304,-3,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
459,Samuel,Edozie,MID,SOU,~,"Edozie (MID, ~)",1,2,5,0.0,0.14285714286,0.5,0.0,0.24489795918,0.5,0.05456657304,-3,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
454,Gavin,Bazunu,GKP,SOU,~,"Bazunu (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
456,Armel,Bella-Kotchap,DEF,SOU,~,"Bella-Kotchap (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
457,James,Bree,DEF,SOU,~,"Bree (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
458,Shea,Charles,MID,SOU,~,"Charles (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
460,Ronnie,Edwards,DEF,SOU,~,"Edwards (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
462,Kamaldeen,Sulemana,MID,SOU,~,"Kamaldeen (MID, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-4,0.0,0.0,1,1,1,1.0,~
464,Juan,Larios López,DEF,SOU,~,"Larios (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
465,Mateusz,Lis,GKP,SOU,~,"Lis (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
466,Joe,Lumley,GKP,SOU,~,"Lumley (GKP, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
468,Sékou,Mara,FWD,SOU,~,"Mara (FWD, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0,0.0,-4,0.0,0.0,1,0,0,0.0,~
477,Nathan,Wood-Gordon,DEF,SOU,~,"Wood (DEF, ~)",0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,-4,0.0,0,0.0,0.0,1,0,0,0.0,~
494,James,Maddison,MID,TOT,4↑,"Maddison (MID, 4↑)",39,7,0,8.333333333333334,5.57142857143,5.571428571428571,3.55555555556,3.22448979592,3.22448979592,7.27837958798,4,9.913580246915556,0,0.0,6,10.703703703706667,10.30864197531,1,4,4,-6.30864197531,4↓
491,Brennan,Johnson,MID,TOT,3↑,"Johnson (MID, 3↑)",36,7,0,8.333333333333334,5.14285714286,5.142857142857143,1.77777777778,2.73469387755,2.73469387755,7.11467986887,4,9.123456790124443,0,0.0,6,9.51851851852,9.32098765432,1,2,2,-7.32098765432,5↓
82,Dominic,Solanke-Mitchell,FWD,TOT,3↑,"Solanke (FWD, 3↑)",21,5,2,5.666666666666667,3.0,4.2,0.44444444444,2.28571428571,1.76,4.64809063667,4,5.864197530862223,0,0.0,6,5.962962962960001,5.91358024691,1,2,2,-3.9135802469099996,3↓
492,Dejan,Kulusevski,MID,TOT,2↓,"Kulusevski (MID, 2↓)",24,7,0,4.666666666666667,3.42857142857,3.4285714285714284,4.22222222222,2.89795918367,2.89795918367,4.19375636702,4,6.543209876542223,0,0.0,6,7.48148148148,7.01234567901,1,8,8,0.98765432099,~
506,Micky,van de Ven,DEF,TOT,1↓,"Van de Ven (DEF, 1↓)",25,6,1,4.333333333333333,3.57142857143,4.166666666666667,4.44444444444,3.67346938776,3.88888888889,4.04231161048,4,6.308641975306666,1,4.827160493826666,0,0.0,5.56790123457,1,1,1,-4.56790123457,4↓
503,Son,Heung-min,MID,TOT,3↓,"Son (MID, 3↓)",33,5,2,3.333333333333333,4.71428571429,6.6,4.44444444444,4.73469387755,5.12,3.86081020601,4,5.308641975306667,0,0.0,6,6.296296296293333,5.8024691358,1,12,12,6.1975308642,4↑
508,Guglielmo,Vicario,GKP,TOT,1↓,"Vicario (GKP, 1↓)",21,7,0,3.333333333333333,3.0,3.0,1.77777777778,1.71428571429,1.71428571429,3.20601132958,4,4.123456790124445,1,3.5308641975311112,0,0.0,3.82716049383,1,2,2,-1.8271604938300001,2↓
498,Cristian,Romero,DEF,TOT,1↓,"Romero (DEF, 1↓)",28,7,0,3.0,4.0,4.0,2.0,3.42857142857,3.42857142857,3.38196601125,4,3.888888888888889,1,3.2222222222222223,0,0.0,3.55555555556,1,2,2,-1.5555555555599998,1↓
495,Pedro,Porro,DEF,TOT,1↓,"Pedro Porro (DEF, 1↓)",26,7,0,2.6666666666666665,3.71428571429,3.7142857142857135,1.55555555556,2.5306122449,2.5306122449,3.0668215356,4,3.35802469136,1,2.83950617284,0,0.0,3.0987654321,1,2,2,-1.0987654321,1↓
