id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw6Pts,gw7Pts,gw8Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
320,Jordan,Clark,MID,LUT,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
322,Luke,Freeman,MID,LUT,0,?,"Freeman (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
323,Matt,Macey,GKP,LUT,0,?,"Macey (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
324,John,McAtee,FWD,LUT,0,?,"McAtee (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
325,Carlos,Mendes Gomes,MID,LUT,0,?,"Mendes (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
327,Admiral,Muskwe,FWD,LUT,0,?,"Muskwe (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
329,Fred,Onyedinma,MID,LUT,0,?,"Onyedinma (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
330,Gabriel,Osho,DEF,LUT,0,?,"Osho (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
331,Aribim,Pepple,FWD,LUT,0,?,"Pepple (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
332,Dion,Pereira,MID,LUT,0,?,"Pereira (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
333,Dan,Potts,DEF,LUT,0,?,"Potts (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
334,Glen,Rea,MID,LUT,0,?,"Rea (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
335,James,Shea,GKP,LUT,0,?,"Shea (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
336,Joe,Taylor,FWD,LUT,0,?,"Taylor (FWD, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
337,Elliot,Thorpe,MID,LUT,0,?,"Thorpe (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
338,Jack,Walton,GKP,LUT,0,?,"Walton (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
339,Louie,Watson,MID,LUT,0,?,"Watson (MID, ?)",0.0,0.0,0.0,-5,-inf,-5,0.0,-5,-inf,-inf,4,0.0,0,0,0,0,,?
393,Teden,Mengi,DEF,LUT,0,?,"Mengi (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,2,1,3,inf,^^^
648,Aidan,Francis-Clarke,DEF,LUT,0,?,"Francis-Clarke (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
665,Tim,Krul,GKP,LUT,0,?,"Krul (GKP, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
682,Joseph,Johnson,DEF,LUT,0,?,"Johnson (DEF, ?)",0.0,0.0,0.0,-5,-inf,-5,-inf,-5,0.0,-inf,4,0.0,0,0,0,0,,?
355,Erling,Haaland,FWD,MCI,45,?,"Haaland (FWD, ?)",9.0,10.0,9.333,5,46.665,6,0.0,5,46.665,46.665,3,27.999,6,2,2,10,0.35716,vv
343,Julián,Álvarez,FWD,MCI,37,?,"J.Alvarez (FWD, ?)",7.4,8.3,7.7,5,38.5,6,0.0,5,38.5,38.5,3,23.1,1,8,2,11,0.47619,v
344,Bernardo,Veiga de Carvalho e Silva,MID,MCI,18,?,"Bernardo (MID, ?)",4.5,5.0,4.667,5,23.335,6,0.0,5,23.335,23.335,3,14.001,0,0,1,1,0.07142,vv
365,Rodrigo,Hernandez,MID,MCI,28,?,"Rodrigo (MID, ?)",5.6,4.0,5.067,5,25.335,6,0.0,5,25.335,25.335,3,15.201,-2,0,0,-2,-0.13157,vvv
678,Jérémy,Doku,MID,MCI,11,?,"Doku (MID, ?)",5.5,3.7,4.9,5,24.5,6,0.0,5,24.5,24.5,3,14.7,1,1,1,3,0.20408,vv
353,Phil,Foden,MID,MCI,23,?,"Foden (MID, ?)",4.6,3.7,4.3,5,21.5,6,0.0,5,21.5,21.5,3,12.9,11,2,2,15,1.16279,~
342,Nathan,Aké,DEF,MCI,18,?,"Aké (DEF, ?)",4.5,3.7,4.233,5,21.165,6,25.398,5,0.0,23.2815,3,12.699,1,1,2,4,0.31499,vv
354,Jack,Grealish,MID,MCI,10,?,"Grealish (MID, ?)",5.0,2.3,4.1,5,20.5,6,0.0,5,20.5,20.5,3,12.3,0,1,0,1,0.0813,vv
352,Ederson,Santana de Moraes,GKP,MCI,19,?,"Ederson M. (GKP, ?)",3.8,2.3,3.3,5,16.5,6,19.8,5,0.0,18.15,3,9.9,6,1,1,8,0.80808,~
369,Kyle,Walker,DEF,MCI,18,?,"Walker (DEF, ?)",3.6,2.0,3.067,5,15.335,6,18.402,5,0.0,16.8685,3,9.201,11,0,2,13,1.41289,^
350,Rúben,Gato Alves Dias,DEF,MCI,13,?,"Rúben (DEF, ?)",3.2,2.0,2.8,5,14.0,6,16.799999999999997,5,0.0,15.4,3,8.4,6,-1,2,7,0.83333,~
366,Sergio,Gómez,DEF,MCI,5,?,"Sergio Gómez (DEF, ?)",2.5,1.7,2.233,5,11.165,6,13.398,5,0.0,12.2815,3,6.699,0,0,0,0,0.0,vv
341,Manuel,Akanji,DEF,MCI,17,?,"Akanji (DEF, ?)",4.2,1.3,3.233,5,16.165,6,19.398,5,0.0,17.7815,3,9.699,5,1,0,6,0.61862,~
356,Mateo,Kovačić,MID,MCI,10,?,"Kovačić (MID, ?)",2.5,1.3,2.1,5,10.5,6,0.0,5,10.5,10.5,3,6.3,0,1,2,3,0.47619,v
616,Joško,Gvardiol,DEF,MCI,10,?,"Gvardiol (DEF, ?)",2.5,1.0,2.0,5,10.0,6,12.0,5,0.0,11.0,3,6.0,7,0,2,9,1.5,^
358,Rico,Lewis,DEF,MCI,8,?,"R.Lewis (DEF, ?)",2.7,0.7,2.033,5,10.165,6,12.198,5,0.0,11.1815,3,6.099,0,0,6,6,0.98377,~
345,Oscar,Bobb,MID,MCI,2,?,"Bobb (MID, ?)",1.0,0.7,0.9,5,4.5,6,0.0,5,4.5,4.5,3,2.7,0,4,0,4,1.48148,^
364,Kalvin,Phillips,MID,MCI,1,?,"Phillips (MID, ?)",1.0,0.3,0.767,5,3.835,6,0.0,5,3.835,3.835,3,2.301,1,1,0,2,0.86919,~
566,Matheus Luiz,Nunes,MID,MCI,2,?,"Matheus N. (MID, ?)",0.7,0.3,0.567,5,2.835,6,0.0,5,2.835,2.835,3,1.701,6,1,1,8,4.70312,^^^
349,Kevin,De Bruyne,MID,MCI,1,?,"De Bruyne (MID, ?)",1.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
357,Aymeric,Laporte,DEF,MCI,1,?,"Laporte (DEF, ?)",1.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
346,João,Cancelo,DEF,MCI,0,?,"Cancelo (DEF, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
347,Scott,Carson,GKP,MCI,0,?,"Carson (GKP, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
348,Shea,Charles,MID,MCI,0,?,"Charles (MID, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
359,Riyad,Mahrez,MID,MCI,0,?,"Mahrez (MID, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
361,Stefan,Ortega Moreno,GKP,MCI,0,?,"Ortega Moreno (GKP, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
363,Máximo,Perrone,MID,MCI,0,?,"Perrone (MID, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
367,Zack,Steffen,GKP,MCI,0,?,"Steffen (GKP, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
368,John,Stones,DEF,MCI,0,?,"Stones (DEF, ?)",0.0,0.0,0.0,5,0.0,6,0.0,5,0.0,0.0,3,0.0,0,0,1,1,inf,^^^
379,Christian,Eriksen,MID,MUN,20,?,"Eriksen (MID, ?)",4.0,6.0,4.667,0,0.0,-2,0.0,1,4.667,2.3335,3,14.001,0,1,1,2,0.14285,vv
396,Marcus,Rashford,MID,MUN,21,?,"Rashford (MID, ?)",4.2,5.3,4.567,0,0.0,-2,0.0,1,4.567,2.2835,3,13.701,3,2,2,7,0.51091,v
373,Bruno,Borges Fernandes,MID,MUN,19,?,"B.Fernandes (MID, ?)",3.8,5.0,4.2,0,0.0,-2,0.0,1,4.2,2.1,3,12.6,10,2,2,14,1.11111,~
376,Carlos Henrique,Casimiro,MID,MUN,16,?,"Casemiro (MID, ?)",3.2,3.7,3.367,0,0.0,-2,0.0,1,3.367,1.6835,3,10.101,3,1,1,5,0.495,v
391,Lisandro,Martínez,DEF,MUN,5,?,"Martinez (DEF, ?)",1.0,2.0,1.333,0,0.0,-2,-1.5003750937734437,1,0.0,-0.7501875468867217,3,3.999,0,0,0,0,0.0,vv
383,Hannibal,Mejbri,MID,MUN,5,?,"Hannibal (MID, ?)",5.0,1.7,3.9,0,0.0,-2,0.0,1,3.9,1.95,3,11.7,3,0,0,3,0.25641,vv
372,Antony Matheus,dos Santos,MID,MUN,8,?,"Antony (MID, ?)",2.0,1.3,1.767,0,0.0,-2,0.0,1,1.767,0.8835,3,5.301,0,0,1,1,0.18864,vv
390,Anthony,Martial,FWD,MUN,5,?,"Martial (FWD, ?)",1.2,1.3,1.233,0,0.0,-2,0.0,1,1.233,0.6165,3,3.699,0,1,1,2,0.54069,v
617,Rasmus,Højlund,FWD,MUN,3,?,"Højlund (FWD, ?)",1.5,1.0,1.333,0,0.0,-2,0.0,1,1.333,0.6665,3,3.999,2,2,2,6,1.50038,^
392,Scott,McTominay,MID,MUN,4,?,"McTominay (MID, ?)",1.3,1.0,1.2,0,0.0,-2,0.0,1,1.2,0.6,3,3.6,3,0,14,17,4.72222,^^^
377,Diogo,Dalot Teixeira,DEF,MUN,4,?,"Dalot (DEF, ?)",1.0,1.0,1.0,0,0.0,-2,-2.0,1,0.0,-1.0,3,3.0,6,2,2,10,3.33333,^^^
386,Victor,Lindelöf,DEF,MUN,4,?,"Lindelof (DEF, ?)",1.0,1.0,1.0,0,0.0,-2,-2.0,1,0.0,-1.0,3,3.0,6,2,2,10,3.33333,^^^
401,Aaron,Wan-Bissaka,DEF,MUN,15,?,"Wan-Bissaka (DEF, ?)",3.0,0.7,2.233,0,0.0,-2,-0.8956560680698611,1,0.0,-0.4478280340349305,3,6.699,0,0,0,0,0.0,vv
597,André,Onana,GKP,MUN,13,?,"Onana (GKP, ?)",2.6,0.7,1.967,0,0.0,-2,-1.0167768174885612,1,0.0,-0.5083884087442806,3,5.901,7,2,2,11,1.86409,^^
382,Alejandro,Garnacho,MID,MUN,7,?,"Garnacho (MID, ?)",1.8,0.7,1.433,0,0.0,-2,0.0,1,1.433,0.7165,3,4.299,0,1,1,2,0.46522,v
394,Facundo,Pellistri Rebollo,MID,MUN,3,?,"Pellistri (MID, ?)",1.0,0.3,0.767,0,0.0,-2,0.0,1,0.767,0.3835,3,2.301,0,2,0,2,0.86919,~
397,Jadon,Sancho,MID,MUN,3,?,"Sancho (MID, ?)",1.0,0.3,0.767,0,0.0,-2,0.0,1,0.767,0.3835,3,2.301,0,0,0,0,0.0,vv
508,Sergio,Reguilón,DEF,MUN,1,?,"Reguilón (DEF, ?)",1.0,0.3,0.767,0,0.0,-2,-2.607561929595828,1,0.0,-1.303780964797914,3,2.301,5,0,0,5,2.17297,^^^
395,Raphaël,Varane,DEF,MUN,15,?,"R.Varane (DEF, ?)",5.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,1,2,0,3,inf,^^^
398,Luke,Shaw,DEF,MUN,6,?,"Shaw (DEF, ?)",3.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
209,Mason,Mount,MID,MUN,5,?,"Mount (MID, ?)",2.5,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,1,2,3,inf,^^^
370,Alex,Telles,DEF,MUN,0,?,"Alex Telles (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
371,Amad,Diallo,MID,MUN,0,?,"Amad (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
374,Brandon,Williams,DEF,MUN,0,?,"B.Williams (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
375,Eric,Bailly,DEF,MUN,0,?,"Bailly (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
380,Álvaro,Fernández Carreras,DEF,MUN,0,?,"Fernandez (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
381,Frederico,Rodrigues de Paula Santos,MID,MUN,0,?,"Fred (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
384,Tom,Heaton,GKP,MUN,0,?,"Heaton (GKP, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
387,Harry,Maguire,DEF,MUN,0,?,"Maguire (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,1,6,7,inf,^^^
388,Kobbie,Mainoo,MID,MUN,0,?,"Mainoo (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
389,Tyrell,Malacia,DEF,MUN,0,?,"Malacia (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
399,Shola,Shoretire,FWD,MUN,0,?,"Shoretire (FWD, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
400,Donny,van de Beek,MID,MUN,0,?,"Van de Beek (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,1,0,1,inf,^^^
632,Omari,Forson,MID,MUN,0,?,"Forson (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
669,Radek,Vítek,GKP,MUN,0,?,"Vítek (GKP, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
685,Daniel,Gore,MID,MUN,0,?,"Gore (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,0,0,0,0,,?
695,Altay,Bayindir,GKP,MUN,0,?,"Altay (GKP, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,0,0,0,0,,?
703,Jonny,Evans,DEF,MUN,0,?,"Evans (DEF, ?)",0.0,0.0,0.0,0,0.0,-2,-inf,1,0.0,-inf,3,0.0,12,0,2,14,inf,^^^
709,Sofyan,Amrabat,MID,MUN,0,?,"Amrabat (MID, ?)",0.0,0.0,0.0,0,0.0,-2,0.0,1,0.0,0.0,3,0.0,1,1,2,4,inf,^^^
412,Anthony,Gordon,MID,NEW,20,?,"Gordon (MID, ?)",4.0,5.3,4.433,3,13.299,5,0.0,5,22.165,17.732,3,13.299,12,5,0,17,1.27829,~
433,Callum,Wilson,FWD,NEW,18,?,"Wilson (FWD, ?)",3.6,4.0,3.733,3,11.199,5,0.0,5,18.665,14.932,3,11.199,6,0,1,7,0.62506,~
405,Sven,Botman,DEF,NEW,18,?,"Botman (DEF, ?)",4.5,3.7,4.233,3,12.698999999999998,5,21.165,5,0.0,16.932,3,12.699,12,0,0,12,0.94496,~
424,Nick,Pope,GKP,NEW,15,?,"Pope (GKP, ?)",3.0,3.0,3.0,3,9.0,5,15.0,5,0.0,12.0,3,9.0,6,6,1,13,1.44444,^
430,Kieran,Trippier,DEF,NEW,13,?,"Trippier (DEF, ?)",2.6,3.0,2.733,3,8.199,5,13.665,5,0.0,10.932,3,8.199,18,12,6,36,4.39078,^^^
427,Fabian,Schär,DEF,NEW,12,?,"Schär (DEF, ?)",2.4,2.7,2.5,3,7.5,5,12.5,5,0.0,10.0,3,7.5,6,7,1,14,1.86667,^^
421,Sean,Longstaff,MID,NEW,10,?,"Longstaff (MID, ?)",2.0,2.7,2.233,3,6.699,5,0.0,5,11.165,8.932,3,6.699,11,3,1,15,2.23914,^^^
407,Dan,Burn,DEF,NEW,11,?,"Burn (DEF, ?)",2.2,2.3,2.233,3,6.699,5,11.165,5,0.0,8.932,3,6.699,12,6,1,19,2.83624,^^^
406,Bruno,Guimarães Rodriguez Moura,MID,NEW,8,?,"Bruno G. (MID, ?)",1.6,2.0,1.733,3,5.199,5,0.0,5,8.665000000000001,6.932,3,5.199,13,3,1,17,3.26986,^^^
603,Harvey,Barnes,MID,NEW,16,?,"Barnes (MID, ?)",3.2,1.7,2.7,3,8.100000000000001,5,0.0,5,13.5,10.8,3,8.1,1,0,0,1,0.12346,vv
403,Elliot,Anderson,MID,NEW,7,?,"Anderson (MID, ?)",1.4,1.7,1.5,3,4.5,5,0.0,5,7.5,6.0,3,4.5,6,3,2,11,2.44444,^^^
415,Alexander,Isak,FWD,NEW,19,?,"Isak (FWD, ?)",4.8,1.3,3.633,3,10.899,5,0.0,5,18.165,14.532,3,10.899,5,6,13,24,2.20204,^^^
429,Sandro,Tonali,MID,NEW,11,?,"Tonali (MID, ?)",2.8,1.3,2.3,3,6.9,5,0.0,5,11.5,9.2,3,6.9,1,1,2,4,0.57971,v
402,Miguel,Almirón Rejala,MID,NEW,8,?,"Almirón (MID, ?)",1.6,1.3,1.5,3,4.5,5,0.0,5,7.5,6.0,3,4.5,8,10,1,19,4.22222,^^^
416,Joelinton Cássio,Apolinário de Lira,MID,NEW,5,?,"Joelinton (MID, ?)",1.2,1.0,1.133,3,3.399,5,0.0,5,5.665,4.532,3,3.399,0,1,0,1,0.2942,vv
419,Jamaal,Lascelles,DEF,NEW,1,?,"Lascelles (DEF, ?)",1.0,0.3,0.767,3,2.301,5,3.835,5,0.0,3.068,3,2.301,0,6,1,7,3.04216,^^^
428,Matt,Targett,DEF,NEW,1,?,"Targett (DEF, ?)",0.5,0.3,0.433,3,1.299,5,2.165,5,0.0,1.732,3,1.299,0,0,1,1,0.76982,~
423,Jacob,Murphy,MID,NEW,4,?,"J.Murphy (MID, ?)",4.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,1,1,2,inf,^^^
633,Tino,Livramento,DEF,NEW,1,?,"Livramento (DEF, ?)",1.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,1,1,0,2,inf,^^^
204,Lewis,Hall,DEF,NEW,0,?,"Hall (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,1,0,0,1,inf,^^^
404,Harrison,Ashby,DEF,NEW,0,?,"Ashby (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
408,Karl,Darlow,GKP,NEW,0,?,"Darlow (GKP, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
409,Martin,Dubravka,GKP,NEW,0,?,"Dubravka (GKP, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
410,Ryan,Fraser,MID,NEW,0,?,"Fraser (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
411,Mark,Gillespie,GKP,NEW,0,?,"Gillespie (GKP, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
413,Isaac,Hayden,MID,NEW,0,?,"Hayden (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
414,Jeff,Hendrick,MID,NEW,0,?,"Hendrick (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
417,Emil,Krafth,DEF,NEW,0,?,"Krafth (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
418,Garang,Kuol,MID,NEW,0,?,"Kuol (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
420,Jamal,Lewis,DEF,NEW,0,?,"J.Lewis (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
422,Javier,Manquillo Gaitán,DEF,NEW,0,?,"Manquillo (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
425,Matt,Ritchie,MID,NEW,0,?,"Ritchie (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
426,Allan,Saint-Maximin,MID,NEW,0,?,"Saint-Maximin (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
431,Kell,Watts,DEF,NEW,0,?,"Watts (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
432,Joe,Willock,MID,NEW,0,?,"Willock (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
580,Loris,Karius,GKP,NEW,0,?,"Karius (GKP, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
581,Paul,Dummett,DEF,NEW,0,?,"Dummett (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
634,Alex,Murphy,DEF,NEW,0,?,"A.Murphy (DEF, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
635,Lewis,Miley,MID,NEW,0,?,"Miley (MID, ?)",0.0,0.0,0.0,3,0.0,5,0.0,5,0.0,0.0,3,0.0,0,0,0,0,,?
437,Taiwo,Awoniyi,FWD,NFO,30,?,"Awoniyi (FWD, ?)",6.0,5.3,5.767,-1,-0.1734003814808392,-3,0.0,-3,-0.5202011444425177,-0.3468007629616785,3,17.301,1,2,0,3,0.1734,vv
439,Willy,Boly,DEF,NFO,18,?,"Boly (DEF, ?)",4.5,5.3,4.767,-1,-0.2097755401720159,-3,-0.6293266205160478,-3,0.0,-0.4195510803440319,3,14.301,1,2,6,9,0.62933,~
447,Morgan,Gibbs-White,MID,NFO,17,?,"Gibbs-White (MID, ?)",3.4,4.3,3.7,-1,-0.2702702702702702,-3,0.0,-3,-0.8108108108108107,-0.5405405405405405,3,11.1,1,1,3,5,0.45045,v
205,Callum,Hudson-Odoi,MID,NFO,10,?,"Hudson-Odoi (MID, ?)",10.0,3.3,7.767,-1,-0.1287498390627011,-3,0.0,-3,-0.3862495171881035,-0.2574996781254023,3,23.301,1,1,3,5,0.21458,vv
378,Anthony,Elanga,MID,NFO,15,?,"Elanga (MID, ?)",3.0,3.3,3.1,-1,-0.3225806451612903,-3,0.0,-3,-0.9677419354838708,-0.6451612903225806,3,9.3,1,2,1,4,0.43011,v
28,Matt,Turner,GKP,NFO,14,?,"Turner (GKP, ?)",2.8,3.3,2.967,-1,-0.337040781934614,-3,-1.0111223458038423,-3,0.0,-0.6740815638692281,3,8.901,1,3,6,10,1.12347,~
455,Scott,McKenna,DEF,NFO,12,?,"McKenna (DEF, ?)",2.4,3.0,2.6,-1,-0.3846153846153846,-3,-1.1538461538461535,-3,0.0,-0.7692307692307692,3,7.8,0,0,0,0,0.0,vv
469,Joe,Worrall,DEF,NFO,12,?,"Worrall (DEF, ?)",2.4,3.0,2.6,-1,-0.3846153846153846,-3,-1.1538461538461535,-3,0.0,-0.7692307692307692,3,7.8,0,0,0,0,0.0,vv
604,Olu,Aina,DEF,NFO,7,?,"Aina (DEF, ?)",1.8,2.3,1.967,-1,-0.5083884087442806,-3,-1.525165226232842,-3,0.0,-1.0167768174885612,3,5.901,1,0,0,1,0.16946,vv
436,Serge,Aurier,DEF,NFO,17,?,"Aurier (DEF, ?)",4.2,2.0,3.467,-1,-0.2884338044418806,-3,-0.8653014133256417,-3,0.0,-0.5768676088837612,3,10.401,0,2,1,3,0.28843,vv
713,Ibrahim,Sangaré,MID,NFO,2,?,"Sangaré (MID, ?)",2.0,2.0,2.0,-1,-0.5,-3,0.0,-3,-1.5,-1.0,3,6.0,0,1,3,4,0.66667,~
470,Ryan,Yates,MID,NFO,8,?,"Yates (MID, ?)",1.6,1.7,1.633,-1,-0.612369871402327,-3,0.0,-3,-1.837109614206981,-1.224739742804654,3,4.899,0,0,0,0,0.0,vv
453,Orel,Mangala,MID,NFO,7,?,"Mangala (MID, ?)",1.8,1.3,1.633,-1,-0.612369871402327,-3,0.0,-3,-1.837109614206981,-1.224739742804654,3,4.899,1,2,3,6,1.22474,~
468,Chris,Wood,FWD,NFO,11,?,"Wood (FWD, ?)",2.2,1.0,1.8,-1,-0.5555555555555556,-3,0.0,-3,-1.6666666666666663,-1.1111111111111112,3,5.4,1,1,2,4,0.74074,~
442,Danilo,dos Santos de Oliveira,MID,NFO,7,?,"Danilo (MID, ?)",1.8,1.0,1.533,-1,-0.6523157208088716,-3,0.0,-3,-1.9569471624266144,-1.3046314416177431,3,4.599,0,0,0,0,0.0,vv
714,Divock,Origi,FWD,NFO,1,?,"Origi (FWD, ?)",1.0,1.0,1.0,-1,-1.0,-3,0.0,-3,-3.0,-2.0,3,3.0,0,1,1,2,0.66667,~
457,Moussa,Niakhaté,DEF,NFO,2,?,"Niakhaté (DEF, ?)",1.0,0.3,0.767,-1,-1.303780964797914,-3,-3.9113428943937416,-3,0.0,-2.607561929595828,3,2.301,1,-2,0,-1,-0.43459,vvv
