id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,fixtures_played,fixtures_not_played,std_form,form,MeanAbsDev(form),med_form,MedAbsDev(form),std_pts_dev,avg_pts/fixture,MeanAbsDev(avg_pts/fixture),med_pts,MedAbsDev(pts),std_pts_dev_played,avg_pts/fixture_played,MeanAbsDev(avg_pts/fixture_played),med_pts_played,MedAbsDev(pts_played),xPts,fplAdv_nxtGWs,^fplAdv*xPts,defAdv_nxtGWs,^defAdv*xPts,attAdv_nxtGWs,^attAdv*xPts,^avgAdv*xPts,#OfMatches_nxtGWs,gw9Pts,tot_aPts,(tot_aPts)-(^avgAdv*xPts),nxtGWsPtsTrend
107,Igor Thiago,Nascimento Rodrigues,FWD,BRE,?,"Thiago (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
108,Ivan,Toney,FWD,BRE,?,"Toney (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
109,Hákon,Valdimarsson,GKP,BRE,?,"Valdimarsson (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
112,Mathias,Jorgensen,DEF,BRE,?,"Zanka (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
634,Gustavo,Nunes Fernandes Gomes,MID,BRE,?,"G.Nunes (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
649,Jayden,Meghoma,DEF,BRE,?,"Meghoma (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0,0.0,0.0,1,0,0,0,?
661,Tony,Yogane,MID,BRE,?,"Yogane (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,6,0.0,0.0,1,0,0,0,?
182,Cole,Palmer,MID,CHE,?,"Palmer (MID, ?)",69,8,0,10.03327796219494,11.0,9.333333333333334,6.0,4.0,7.680128579652817,8.625,6.1875,6.0,3.5,7.680128579652817,8.625,6.1875,6.0,3.5,10.09283072328,3,14.11111111111111,0,0.0,1,12.037037037037036,13.07407407407,1,0,0,0,?
177,Noni,Madueke,MID,CHE,?,"Madueke (MID, ?)",45,7,1,3.299831645537222,5.666666666666667,2.8888888888888893,5.0,3.0,6.101997623729462,5.625,4.6875,3.0,1.5,6.114552731152198,6.428571428571429,4.89795918367347,3.0,1.0,5.6507514162,3,6.62962962962963,0,0.0,1,5.987654320987654,6.30864197531,1,0,0,0,?
180,Nicolas,Jackson,FWD,CHE,?,"N.Jackson (FWD, ?)",48,8,0,1.699673171197595,4.333333333333333,1.5555555555555556,5.0,1.0,4.663689526544408,6.0,3.5,5.5,3.5,4.663689526544408,6.0,3.5,5.5,3.5,4.96994335208,3,4.851851851851851,0,0.0,1,4.506172839506172,4.67901234568,1,0,0,0,?
386,Jadon,Sancho,MID,CHE,?,"Sancho (MID, ?)",19,5,3,3.559026084010437,4.0,3.3333333333333335,2.0,1.0,2.8695600708122493,2.375,2.21875,1.5,1.5,2.7856776554368237,3.8,2.16,3.0,1.0,3.37930523172,3,5.111111111111111,0,0.0,1,4.37037037037037,4.74074074074,1,0,0,0,?
185,Robert,Sánchez,GKP,CHE,?,"Sánchez (GKP, ?)",38,8,0,0.9428090415820634,2.6666666666666665,0.8888888888888888,2.0,0.0,4.710360920354193,4.75,3.875,2.0,0.5,4.710360920354193,4.75,3.875,2.0,0.5,3.4624291901,3,2.962962962962963,0,2.6666666666666665,0,0.0,2.81481481481,1,0,0,0,?
157,Moisés,Caicedo Corozo,MID,CHE,?,"Caicedo (MID, ?)",22,8,0,1.699673171197595,2.6666666666666665,1.5555555555555554,2.0,1.0,1.713913650100261,2.75,1.4375,2.0,1.0,1.713913650100261,2.75,1.4375,2.0,1.0,2.6984971676,3,3.185185185185185,0,0.0,1,2.839506172839506,3.01234567901,1,0,0,0,?
168,Enzo,Fernández,MID,CHE,?,"Enzo (MID, ?)",13,7,1,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.8569568250501305,1.625,0.71875,2.0,0.5,0.6388765649999398,1.8571428571428572,0.4897959183673469,2.0,0.0,1.44474008661,3,1.4814814814814814,0,0.0,1,1.382716049382716,1.43209876543,1,0,0,0,?
171,Malo,Gusto,DEF,CHE,?,"Gusto (DEF, ?)",7,6,2,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.7806247497997998,0.875,0.65625,1.0,1.0,0.6871842709362768,1.1666666666666667,0.5555555555555557,1.0,0.5,1.15826557818,3,1.4814814814814814,0,1.3333333333333333,0,0.0,1.40740740741,1,0,0,0,?
162,Levi,Colwill,DEF,CHE,?,"Colwill (DEF, ?)",19,8,0,0.0,1.0,0.0,1.0,0.0,2.1758618981911515,2.375,1.8125,1.0,0.0,2.1758618981911515,2.375,1.8125,1.0,0.0,1.52520326547,3,1.0,0,1.0,0,0.0,1.0,1,0,0,0,?
181,Christopher,Nkunku,MID,CHE,?,"Nkunku (MID, ?)",14,8,0,0.0,1.0,0.0,1.0,0.0,1.984313483298443,1.75,1.3125,1.0,0.0,1.984313483298443,1.75,1.3125,1.0,0.0,1.28647450844,3,1.0,0,0.0,1,1.0,1.0,1,0,0,0,?
560,Pedro,Lomba Neto,MID,CHE,?,"Neto (MID, ?)",9,8,0,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,1.165922381636102,1.125,0.71875,1.0,0.0,1.165922381636102,1.125,0.71875,1.0,0.0,0.84173442182,3,0.8148148148148148,0,0.0,1,0.7160493827160493,0.76543209877,1,0,0,0,?
174,Roméo,Lavia,MID,CHE,?,"Lavia (MID, ?)",4,3,5,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.7071067811865476,0.5,0.625,0.0,0.0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.60300566479,3,0.8148148148148148,0,0.0,1,0.7160493827160493,0.76543209877,1,0,0,0,?
179,Mykhailo,Mudryk,MID,CHE,?,"Mudryk (MID, ?)",4,4,4,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.60300566479,3,0.8148148148148148,0,0.0,1,0.7160493827160493,0.76543209877,1,0,0,0,?
163,Marc,Cucurella Saseta,DEF,CHE,?,"Cucurella (DEF, ?)",15,7,1,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,1.964529205687714,1.875,1.625,1.5,1.5,1.9587584572574415,2.142857142857143,1.6326530612244896,2.0,2.0,0.92219760068,3,0.48148148148148145,0,0.3333333333333333,0,0.0,0.40740740741,1,0,0,0,?
189,Wesley,Fofana,DEF,CHE,?,"W.Fofana (DEF, ?)",11,7,1,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,2.1758618981911515,1.375,1.40625,1.0,0.5,2.2587697572631282,1.5714285714285714,1.5510204081632655,1.0,0.0,0.73121459505,3,0.48148148148148145,0,0.3333333333333333,0,0.0,0.40740740741,1,0,0,0,?
621,João,Félix Sequeira,MID,CHE,?,"João Félix (MID, ?)",9,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,1.899835519196333,1.125,1.21875,0.5,0.5,2.1354156504062622,1.8,1.6800000000000002,1.0,0.0,0.63572309224,3,0.48148148148148145,0,0.0,1,0.38271604938271603,0.43209876543,1,0,0,0,?
184,Renato,Palma Veiga,MID,CHE,?,"Renato Veiga (MID, ?)",5,5,3,0.4714045207910317,0.3333333333333333,0.4444444444444444,0.0,0.0,0.6959705453537527,0.625,0.625,0.5,0.5,0.6324555320336759,1.0,0.4,1.0,0.0,0.44474008661,3,0.48148148148148145,0,0.0,1,0.38271604938271603,0.43209876543,1,0,0,0,?
153,Benoît,Badiashile,DEF,CHE,?,"B.Badiashile (DEF, ?)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,3,0.48148148148148145,0,0.3333333333333333,0,0.0,0.40740740741,1,0,0,0,?
167,Axel,Disasi,DEF,CHE,?,"Disasi (DEF, ?)",7,2,6,0.0,0.0,0.0,0.0,0.0,1.964529205687714,0.875,1.3125,0.0,0.0,2.5,3.5,2.5,3.5,2.5,0.33422025984,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
187,Tosin,Adarabioyo,DEF,CHE,?,"Tosin (DEF, ?)",7,4,4,0.816496580927726,0.0,0.6666666666666666,0.0,1.0,2.027159342528357,0.875,1.34375,0.0,0.5,2.5860201081971503,1.75,2.125,1.0,1.0,0.33422025984,3,0.2222222222222222,0,0.0,0,0.0,0.11111111111,1,0,0,0,?
166,Kiernan,Dewsbury-Hall,MID,CHE,?,"Dewsbury-Hall (MID, ?)",3,3,5,0.0,0.0,0.0,0.0,0.0,0.4841229182759271,0.375,0.46875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14323725422,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
178,Marc,Guiu Paz,FWD,CHE,?,"Marc Guiu (FWD, ?)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
150,Andrey,Nascimento dos Santos,MID,CHE,?,"Andrey Santos (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
151,Ângelo Gabriel,Borges Damaceno,MID,CHE,?,"Ângelo (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
154,Lucas,Bergström,GKP,CHE,?,"Bergström (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
155,Marcus,Bettinelli,GKP,CHE,?,"Bettinelli (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
158,Cesare,Casadei,MID,CHE,?,"Casadei (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
160,Ben,Chilwell,DEF,CHE,?,"Chilwell (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
161,Carney,Chukwuemeka,MID,CHE,?,"Chukwuemeka (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
164,David Datro,Fofana,FWD,CHE,?,"D.D.Fofana (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
165,Deivid Washington,de Souza Eugênio,FWD,CHE,?,"Deivid (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
169,Conor,Gallagher,MID,CHE,?,"Gallagher (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
170,Alfie,Gilchrist,DEF,CHE,?,"Gilchrist (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
172,Reece,James,DEF,CHE,?,"James (DEF, ?)",0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
173,Omari,Kellyman,MID,CHE,?,"Kellyman (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
175,Romelu,Lukaku Bolingoli,FWD,CHE,?,"Lukaku (FWD, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,1,0.0,0.0,1,0,0,0,?
176,Malang,Sarr,DEF,CHE,?,"M.Sarr (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
183,Đorđe,Petrović,GKP,CHE,?,"Petrović (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
575,Caleb,Wiley,DEF,CHE,?,"Wiley (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
581,Filip,Jørgensen,GKP,CHE,?,"Jørgensen (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.0,0,0.0,0.0,1,0,0,0,?
200,Marc,Guéhi,DEF,CRY,?,"Guéhi (DEF, ?)",23,8,0,3.299831645537222,4.333333333333333,3.1111111111111107,2.0,0.0,2.8476964374736293,2.875,2.3125,2.0,1.0,2.8476964374736293,2.875,2.3125,2.0,1.0,3.77629956693,-8,1.5679012345679015,-4,2.950617283950617,0,0.0,2.25925925926,1,0,0,0,?
650,Maxence,Lacroix,DEF,CRY,?,"Lacroix (DEF, ?)",14,5,3,0.9428090415820634,2.6666666666666665,0.8888888888888888,2.0,0.0,1.7853571071357126,1.75,1.5,1.5,1.5,1.469693845669907,2.8,1.3599999999999999,2.0,1.0,2.31653115635,-8,1.876543209876543,-4,2.271604938271605,0,0.0,2.07407407407,1,0,0,0,?
201,Dean,Henderson,GKP,CRY,?,"Henderson (GKP, ?)",24,8,0,0.9428090415820634,2.3333333333333335,0.8888888888888888,3.0,0.0,2.5,3.0,1.75,2.5,1.5,2.5,3.0,1.75,2.5,1.5,2.58797734083,-8,1.54320987654321,-4,1.9382716049382718,0,0.0,1.74074074074,1,0,0,0,?
199,Eberechi,Eze,MID,CRY,?,"Eze (MID, ?)",25,8,0,0.0,2.0,0.0,2.0,0.0,2.6190408549696205,3.125,1.71875,2.0,0.0,2.6190408549696205,3.125,1.71875,2.0,0.0,2.42971176266,-8,2.0,0,0.0,-6,2.0,2.0,1,0,0,0,?
196,Nathaniel,Clyne,DEF,CRY,?,"Clyne (DEF, ?)",9,3,5,2.8284271247461903,2.0,2.6666666666666665,0.0,0.0,1.964529205687714,1.125,1.4375,0.0,0.0,2.160246899469287,3.0,2.0,2.0,1.0,1.66577974016,-8,-0.37037037037037024,-4,0.8148148148148149,0,0.0,0.22222222222,1,0,0,0,?
11,Eddie,Nketiah,FWD,CRY,?,"Nketiah (FWD, ?)",9,5,3,0.4714045207910317,1.6666666666666667,0.4444444444444444,2.0,0.0,0.9270248108869579,1.125,0.875,1.5,0.5,0.4,1.8,0.31999999999999995,2.0,0.0,1.45976841057,-8,1.271604938271605,0,0.0,-6,1.3703703703703705,1.32098765432,1,0,0,0,?
207,Jean-Philippe,Mateta,FWD,CRY,?,"Mateta (FWD, ?)",23,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,3.8547859862773186,2.875,2.53125,1.5,0.5,3.8547859862773186,2.875,2.53125,1.5,0.5,1.92219760068,-8,0.9382716049382716,0,0.0,-6,1.037037037037037,0.98765432099,1,0,0,0,?
210,Tyrick,Mitchell,DEF,CRY,?,"Mitchell (DEF, ?)",18,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,1.713913650100261,2.25,1.375,1.5,0.5,1.713913650100261,2.25,1.375,1.5,0.5,1.68346884365,-8,0.9382716049382716,-4,1.1358024691358024,0,0.0,1.03703703704,1,0,0,0,?
205,Daichi,Kamada,MID,CRY,?,"Kamada (MID, ?)",12,8,0,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.7071067811865476,1.5,0.625,1.0,0.0,0.7071067811865476,1.5,0.625,1.0,0.0,1.39699433521,-8,0.9382716049382716,0,0.0,-6,1.037037037037037,0.98765432099,1,0,0,0,?
206,Jefferson,Lerma Solís,MID,CRY,?,"Lerma (MID, ?)",8,6,2,0.4714045207910317,1.3333333333333333,0.4444444444444444,1.0,0.0,0.7071067811865476,1.0,0.5,1.0,0.5,0.4714045207910317,1.3333333333333333,0.44444444444444436,1.0,0.0,1.20601132958,-8,0.9382716049382716,0,0.0,-6,1.037037037037037,0.98765432099,1,0,0,0,?
159,Trevoh,Chalobah,DEF,CRY,?,"Chalobah (DEF, ?)",4,2,6,0.9428090415820634,1.3333333333333333,0.888888888888889,2.0,0.0,0.8660254037844386,0.5,0.75,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.01502832396,-8,0.5432098765432098,-4,0.9382716049382716,0,0.0,0.74074074074,1,0,0,0,?
211,Daniel,Muñoz,DEF,CRY,?,"Muñoz (DEF, ?)",16,8,0,0.0,1.0,0.0,1.0,0.0,1.8027756377319946,2.0,1.5,1.0,0.0,1.8027756377319946,2.0,1.5,1.0,0.0,1.38196601125,-8,1.0,-4,1.0,0,0.0,1.0,1,0,0,0,?
216,Adam,Wharton,MID,CRY,?,"Wharton (MID, ?)",12,7,1,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.7071067811865476,1.5,0.625,2.0,0.0,0.45175395145262565,1.7142857142857142,0.4081632653061225,2.0,0.0,1.19098300563,-8,0.40740740740740744,0,0.0,-6,0.5555555555555556,0.48148148148,1,0,0,0,?
585,Ismaïla,Sarr,MID,CRY,?,"I.Sarr (MID, ?)",11,8,0,0.0,1.0,0.0,1.0,0.0,0.9921567416492215,1.375,0.65625,1.0,0.0,0.9921567416492215,1.375,0.65625,1.0,0.0,1.14323725422,-8,1.0,0,0.0,-6,1.0,1.0,1,0,0,0,?
203,Will,Hughes,MID,CRY,?,"Hughes (MID, ?)",6,7,1,0.816496580927726,1.0,0.6666666666666666,1.0,1.0,0.82915619758885,0.75,0.75,0.5,0.5,0.8329931278350428,0.8571428571428571,0.7346938775510203,1.0,1.0,0.90450849719,-8,0.40740740740740744,0,0.0,-6,0.5555555555555556,0.48148148148,1,0,0,0,?
214,Jeffrey,Schlupp,MID,CRY,?,"Schlupp (MID, ?)",6,6,2,0.4714045207910317,0.6666666666666666,0.4444444444444445,1.0,0.0,0.4330127018922193,0.75,0.375,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6984971676,-8,0.2716049382716049,0,0.0,-6,0.37037037037037035,0.32098765432,1,0,0,0,?
646,Asher,Agbinone,MID,CRY,?,"Agbinone (MID, ?)",1,1,7,0.4714045207910317,0.3333333333333333,0.4444444444444445,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25375708099,-8,-0.06172839506172839,0,0.0,-6,0.037037037037037035,-0.01234567901,1,0,0,0,?
194,Chris,Richards,DEF,CRY,?,"C.Richards (DEF, ?)",9,4,4,0.0,0.0,0.0,0.0,0.0,1.964529205687714,1.125,1.4375,0.0,0.0,2.277608394786075,2.25,1.875,1.5,1.0,0.42971176266,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
193,Cheick,Doucouré,MID,CRY,?,"C.Doucouré (MID, ?)",6,3,5,0.0,0.0,0.0,0.0,0.0,1.299038105676658,0.75,0.9375,0.0,0.0,1.4142135623730951,2.0,1.3333333333333333,1.0,0.0,0.28647450844,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
195,Chadi,Riad Dnanou,DEF,CRY,?,"Chadi Riad (DEF, ?)",1,1,7,0.0,0.0,0.0,0.0,0.0,0.33071891388307384,0.125,0.21875,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04774575141,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
190,Naouirou,Ahamada,MID,CRY,?,"Ahamada (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
197,Malcolm,Ebiowei,MID,CRY,?,"Ebiowei (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
202,Rob,Holding,DEF,CRY,?,"Holding (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
208,Matheus,França de Oliveira,MID,CRY,?,"M.França (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
209,Remi,Matthews,GKP,CRY,?,"Matthews (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
212,David,Ozoh,MID,CRY,?,"Ozoh (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
213,Jesurun,Rak-Sakyi,MID,CRY,?,"Rak-Sakyi (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
215,Joel,Ward,DEF,CRY,?,"Ward (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
445,Matt,Turner,GKP,CRY,?,"Turner (GKP, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
644,Franco,Umeh-Chibueze,MID,CRY,?,"Umeh-Chibueze (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
645,Justin,Devenny,MID,CRY,?,"Devenny (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
647,Kaden,Rodney,MID,CRY,?,"Rodney (MID, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0,0.0,-6,0.0,0.0,1,0,0,0,?
666,Caleb,Kporha,DEF,CRY,?,"Kporha (DEF, ?)",0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,-4,0.0,0,0.0,0.0,1,0,0,0,?
230,Dwight,McNeil,MID,EVE,?,"McNeil (MID, ?)",47,8,0,5.436502143433363,7.666666666666667,4.888888888888889,6.0,4.0,4.7549316504025585,5.875,3.875,4.0,2.0,4.7549316504025585,5.875,3.875,4.0,2.0,6.98231089651,-1,7.123456790123457,0,0.0,0,7.666666666666667,7.3950617284,1,0,0,0,?
235,Jordan,Pickford,GKP,EVE,?,"Pickford (GKP, ?)",31,8,0,5.436502143433363,7.666666666666667,4.888888888888889,6.0,4.0,4.456385867493972,3.875,3.3125,2.0,0.5,4.456385867493972,3.875,3.3125,2.0,0.5,6.21837887401,-1,7.123456790123457,1,8.209876543209877,0,0.0,7.66666666667,1,0,0,0,?
228,Michael,Keane,DEF,EVE,?,"Keane (DEF, ?)",29,7,1,5.734883511361751,6.666666666666667,4.888888888888889,6.0,6.0,4.553501400021746,3.625,3.78125,1.0,1.0,4.642307659791977,4.142857142857143,3.877551020408163,1.0,1.0,5.50485338245,-1,6.123456790123457,1,7.209876543209877,0,0.0,6.66666666667,1,0,0,0,?
238,Ashley,Young,DEF,EVE,?,"Young (DEF, ?)",21,6,2,0.4714045207910317,5.666666666666667,0.44444444444444436,6.0,0.0,3.1991209730174317,2.625,3.125,2.5,3.0,3.253203549323856,3.5,3.0,5.5,0.5,4.50485338245,-1,5.617283950617284,1,5.71604938271605,0,0.0,5.66666666667,1,0,0,0,?
236,James,Tarkowski,DEF,EVE,?,"Tarkowski (DEF, ?)",20,8,0,2.494438257849294,5.333333333333333,2.2222222222222223,6.0,2.0,2.7386127875258306,2.5,2.25,1.5,1.0,2.7386127875258306,2.5,2.25,1.5,1.0,4.25109630146,-1,5.086419753086419,1,5.580246913580247,0,0.0,5.33333333333,1,0,0,0,?
