id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,^fplAdv*xPts,^defAdv*xPts,^attAdv*xPts,^avgAdv*xPts,fplAdv_nxtGWs,defAdv_nxtGWs,attAdv_nxtGWs,#OfMatches_nxtGWs,tot_xPts,gw24Pts,gw25Pts,gw26Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
12,Gabriel,Martinelli Silva,MID,ARS,84,^^,"Martinelli (MID, ^^)",4.0,9.0,5.91,14.446666666666667,0.0,13.133333333333333,13.79,17,0,13,3,17.73,3,3,6,12,0.67682,~
19,Bukayo,Saka,MID,ARS,129,^,"Saka (MID, ^)",5.9,7.3,6.4348,15.729511111111112,0.0,14.299555555555555,15.01453,17,0,13,3,19.3044,15,15,10,40,2.07207,^^^
5,Gabriel,dos Santos Magalhães,DEF,ARS,76,vvv,"Gabriel (DEF, vvv)",3.6,6.0,4.5168,11.041066666666666,10.5392,0.0,10.79013,17,15,0,3,13.5504,12,6,2,20,1.47597,^
26,Leandro,Trossard,MID,ARS,64,^^^,"Trossard (MID, ^^^)",3.4,5.7,4.2786,10.4588,0.0,9.508,9.9834,17,0,13,3,12.8358,8,11,1,20,1.55814,^
8,Gabriel,Fernando de Jesus,FWD,ARS,63,vv,"G.Jesus (FWD, vv)",3.7,5.0,4.1966,10.258355555555555,0.0,9.32577777777778,9.79207,17,0,13,3,12.5898,0,0,0,0,0.0,vv
31,Oleksandr,Zinchenko,DEF,ARS,85,vv,"Zinchenko (DEF, vv)",4.0,4.7,4.2674,10.431422222222224,9.957266666666667,0.0,10.19434,17,15,0,3,12.8022,0,0,0,0,0.0,vv
113,David,Raya Martin,GKP,ARS,67,v,"Raya (GKP, v)",3.7,4.0,3.8146,9.324577777777778,8.900733333333333,0.0,9.11266,17,15,0,3,11.4438,6,6,2,14,1.22337,~
20,William,Saliba,DEF,ARS,84,vv,"Saliba (DEF, vv)",3.7,3.0,3.4326,8.390799999999999,8.0094,0.0,8.2001,17,15,0,3,10.2978,12,6,2,20,1.94216,^^
29,Benjamin,White,DEF,ARS,78,vv,"White (DEF, vv)",3.5,3.0,3.309,8.088666666666667,7.721000000000001,0.0,7.90483,17,15,0,3,9.927,9,6,2,17,1.7125,^^
540,Declan,Rice,MID,ARS,78,vv,"Rice (MID, vv)",3.4,3.0,3.2472,7.937599999999999,0.0,7.215999999999999,7.5768,17,0,13,3,9.7416,17,3,6,26,2.66897,^^^
6,Kai,Havertz,MID,ARS,60,^^,"Havertz (MID, ^^)",2.7,2.7,2.7,6.6000000000000005,0.0,6.0,6.3,17,0,13,3,8.1,3,12,14,29,3.58025,^^^
14,Martin,Ødegaard,MID,ARS,90,v,"Ødegaard (MID, v)",4.5,2.3,3.6596,8.945688888888888,0.0,8.132444444444445,8.53907,17,0,13,3,10.9788,10,14,2,26,2.3682,^^^
9,Jorge Luiz,Frello Filho,MID,ARS,22,~,"Jorginho (MID, ~)",1.6,2.3,1.8674,4.564755555555555,0.0,4.149777777777778,4.35727,17,0,13,3,5.6022,0,1,2,3,0.5355,v
13,Eddie,Nketiah,FWD,ARS,65,vv,"Nketiah (FWD, vv)",3.1,1.7,2.5652,6.270488888888888,0.0,5.700444444444445,5.98547,17,0,13,3,7.6956,1,1,1,3,0.38983,v
10,Jakub,Kiwior,DEF,ARS,18,^^^,"Kiwior (DEF, ^^^)",1.6,1.7,1.6382,4.004488888888889,3.822466666666667,0.0,3.91348,17,15,0,3,4.9146,6,9,8,23,4.67993,^^^
22,Emile,Smith Rowe,MID,ARS,15,vv,"Smith Rowe (MID, vv)",1.9,1.3,1.6708,4.084177777777778,0.0,3.712888888888889,3.89853,17,0,13,3,5.0124,0,1,1,2,0.39901,v
578,Reiss,Nelson,MID,ARS,9,^^,"Nelson (MID, ^^)",0.9,0.3,0.6708,1.6397333333333333,0.0,1.4906666666666666,1.5652,17,0,13,3,2.0124,1,1,1,3,1.49076,^
3,Mohamed,Elneny,MID,ARS,4,vv,"M.Elneny (MID, vv)",4.0,0.0,2.472,6.042666666666667,0.0,5.493333333333333,5.768,17,0,13,3,7.416,1,0,1,2,0.26969,vv
17,Aaron,Ramsdale,GKP,ARS,17,vv,"Ramsdale (GKP, vv)",3.4,0.0,2.1012,5.136266666666667,4.9028,0.0,5.01953,17,15,0,3,6.3036,0,0,0,0,0.0,vv
25,Takehiro,Tomiyasu,DEF,ARS,39,vv,"Tomiyasu (DEF, vv)",3.0,0.0,1.854,4.532,4.3260000000000005,0.0,4.429,17,15,0,3,5.562,0,0,0,0,0.0,vv
4,Fábio,Ferreira Vieira,MID,ARS,21,vv,"Fábio Vieira (MID, vv)",2.6,0.0,1.6068,3.9277333333333337,0.0,3.570666666666667,3.7492,17,0,13,3,4.8204,0,0,0,0,0.0,vv
15,Thomas,Partey,MID,ARS,7,vv,"Thomas (MID, vv)",1.8,0.0,1.1124,2.7192000000000003,0.0,2.4720000000000004,2.5956,17,0,13,3,3.3372,0,0,0,0,0.0,vv
1,Folarin,Balogun,FWD,ARS,0,?,"Balogun (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
2,Cédric,Alves Soares,DEF,ARS,0,?,"Cédric (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,1,1,0,2,inf,^^^
11,Marcus,Oliveira Alencar,MID,ARS,0,?,"Marquinhos (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
16,Nicolas,Pépé,MID,ARS,0,?,"Pepe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
18,Rúnar Alex,Rúnarsson,GKP,ARS,0,?,"Rúnarsson (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,0,0,0,0,,?
24,Kieran,Tierney,DEF,ARS,0,?,"Tierney (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,0,0,0,0,,?
30,Granit,Xhaka,MID,ARS,0,?,"Xhaka (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
585,Jurriën,Timber,DEF,ARS,0,?,"J.Timber (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,0,0,0,0,,?
646,Karl,Hein,GKP,ARS,0,?,"Hein (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,0,0,0,0,,?
735,Charles,Sagoe,MID,ARS,0,?,"Sagoe (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
736,Reuell,Walters,DEF,ARS,0,?,"Walters (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,15,0,3,0.0,0,0,0,0,,?
737,Bradley,Ibrahim,MID,ARS,0,?,"Ibrahim (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
764,Myles,Lewis-Skelly,MID,ARS,0,?,"Lewis-Skelly (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,0,0,0,0,,?
772,Ethan,Nwaneri,MID,ARS,0,?,"Nwaneri (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,13,3,0.0,1,0,0,1,inf,^^^
60,Ollie,Watkins,FWD,AVL,146,^^^,"Watkins (FWD, ^^^)",6.3,8.7,7.2168,15.235466666666667,0.0,15.235466666666667,15.23547,11,0,11,3,21.6504,2,13,9,24,1.10852,~
32,Alexandre,Moreno Lopera,DEF,AVL,35,^^^,"Alex Moreno (DEF, ^^^)",3.5,6.7,4.7224,9.969511111111112,10.494222222222223,0.0,10.23187,11,13,0,3,14.1672,1,1,-1,1,0.07059,vv
49,Emiliano,Martínez Romero,GKP,AVL,79,^^,"Martinez (GKP, ^^)",3.6,6.0,4.5168,9.535466666666668,10.037333333333333,0.0,9.7864,11,13,0,3,13.5504,2,3,1,6,0.44279,v
34,Leon,Bailey,MID,AVL,88,^^,"Bailey (MID, ^^)",4.2,4.7,4.391,9.26988888888889,0.0,9.26988888888889,9.26989,11,0,11,3,13.173,5,2,12,19,1.44234,^
50,John,McGinn,MID,AVL,90,^^^,"McGinn (MID, ^^^)",3.9,4.0,3.9382,8.313977777777778,0.0,8.313977777777778,8.31398,11,0,11,3,11.8146,2,1,6,9,0.76177,~
699,Clément,Lenglet,DEF,AVL,20,^^^,"Lenglet (DEF, ^^^)",3.3,4.0,3.5674,7.531177777777778,7.927555555555557,0.0,7.72937,11,13,0,3,10.7022,0,2,1,3,0.28032,vv
41,Diego Carlos,Santos Silva,DEF,AVL,37,^^^,"Diego Carlos (DEF, ^^^)",2.3,3.7,2.8348,5.984577777777778,6.299555555555555,0.0,6.14207,11,13,0,3,8.5044,1,0,0,1,0.11759,vv
58,Youri,Tielemans,MID,AVL,39,^^^,"Tielemans (MID, ^^^)",2.1,3.3,2.5584,5.401066666666667,0.0,5.401066666666667,5.40107,11,0,11,3,7.6752,1,5,2,8,1.04232,~
43,Douglas Luiz,Soares de Paulo,MID,AVL,103,~,"Douglas Luiz (MID, ~)",4.7,3.0,4.0506,8.551266666666667,0.0,8.551266666666667,8.55127,11,0,11,3,12.1518,10,2,15,27,2.22189,^^^
48,Ezri,Konsa Ngoyo,DEF,AVL,59,vv,"Konsa (DEF, vv)",2.6,2.7,2.6382,5.569533333333333,5.862666666666667,0.0,5.7161,11,13,0,3,7.9146,0,0,0,0,0.0,vv
47,Boubacar,Kamara,MID,AVL,38,^,"Kamara (MID, ^)",2.0,2.3,2.1146,4.464155555555555,0.0,4.464155555555555,4.46416,11,0,11,3,6.3438,2,0,0,2,0.31527,vv
599,Moussa,Diaby,MID,AVL,91,vv,"Diaby (MID, vv)",4.0,2.0,3.236,6.831555555555555,0.0,6.831555555555555,6.83156,11,0,11,3,9.708,0,1,1,2,0.20602,vv
36,Matty,Cash,DEF,AVL,53,v,"Cash (DEF, v)",2.6,1.0,1.9888,4.1985777777777775,4.419555555555556,0.0,4.30907,11,13,0,3,5.9664,0,2,1,3,0.50282,v
803,Morgan,Rogers,MID,AVL,1,^^^,"Rogers (MID, ^^^)",1.0,1.0,1.0,2.111111111111111,0.0,2.111111111111111,2.11111,11,0,11,3,3.0,0,0,1,1,0.33333,vv
55,Jacob,Ramsey,MID,AVL,19,~,"J.Ramsey (MID, ~)",1.6,0.7,1.2562,2.6519777777777778,0.0,2.6519777777777778,2.65198,11,0,11,3,3.7686,2,2,5,9,2.38815,^^^
44,Jhon,Durán,FWD,AVL,24,vv,"Duran (FWD, vv)",1.7,0.3,1.1652,2.459866666666666,0.0,2.459866666666666,2.45987,11,0,11,3,3.4956,0,0,0,0,0.0,vv
672,Nicolò,Zaniolo,MID,AVL,18,vv,"Zaniolo (MID, vv)",1.2,0.3,0.8562,1.8075333333333328,0.0,1.8075333333333328,1.80753,11,0,11,3,2.5686,1,0,1,2,0.77863,~
46,Tim,Iroegbunam,MID,AVL,2,^^,"Iroegbunam (MID, ^^)",1.0,0.3,0.7326,1.5466000000000002,0.0,1.5466000000000002,1.5466,11,0,11,3,2.1978,0,1,0,1,0.455,v
584,Pau,Torres,DEF,AVL,61,vv,"Pau (DEF, vv)",3.4,0.0,2.1012,4.435866666666667,4.669333333333333,0.0,4.5526,11,13,0,3,6.3036,0,2,1,3,0.47592,v
42,Lucas,Digne,DEF,AVL,56,vv,"Digne (DEF, vv)",3.1,0.0,1.9158,4.044466666666667,4.257333333333333,0.0,4.1509,11,13,0,3,5.7474,1,1,1,3,0.52198,v
40,Leander,Dendoncker,MID,AVL,20,vv,"Dendoncker (MID, vv)",2.5,0.0,1.545,3.2616666666666667,0.0,3.2616666666666667,3.26167,11,0,11,3,4.635,0,0,0,0,0.0,vv
53,Robin,Olsen,GKP,AVL,2,vv,"Olsen (GKP, vv)",2.0,0.0,1.236,2.6093333333333333,2.746666666666667,0.0,2.678,11,13,0,3,3.708,0,0,0,0,0.0,vv
38,Philippe,Coutinho Correia,MID,AVL,2,vv,"Coutinho (MID, vv)",1.0,0.0,0.618,1.3046666666666666,0.0,1.3046666666666669,1.30467,11,0,11,3,1.854,0,0,0,0,0.0,vv
59,Bertrand,Traoré,MID,AVL,2,vv,"Bertrand Traoré (MID, vv)",1.0,0.0,0.618,1.3046666666666666,0.0,1.3046666666666669,1.30467,11,0,11,3,1.854,0,0,0,0,0.0,vv
54,Jaden,Philogene-Bidace,MID,AVL,1,vv,"Philogene (MID, vv)",1.0,0.0,0.618,1.3046666666666666,0.0,1.3046666666666669,1.30467,11,0,11,3,1.854,0,0,0,0,0.0,vv
35,Emiliano,Buendía Stati,MID,AVL,0,?,"Buendia (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
37,Calum,Chambers,DEF,AVL,0,?,"Chambers (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,1,1,inf,^^^
39,Keinan,Davis,FWD,AVL,0,?,"Davis (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
45,Kortney,Hause,DEF,AVL,0,?,"Hause (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
51,Tyrone,Mings,DEF,AVL,0,?,"Mings (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
56,Morgan,Sanson,MID,AVL,0,?,"Sanson (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
57,Viljami,Sinisalo,GKP,AVL,0,?,"Sinisalo (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
61,Wesley,Moraes Ferreira da Silva,FWD,AVL,0,?,"Wesley (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
618,Omari,Kellyman,MID,AVL,0,?,"Kellyman (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
670,Filip,Marschall,GKP,AVL,0,?,"Marschall (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
686,Oliwier,Zych,GKP,AVL,0,?,"Zych (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
765,Sam,Proctor,GKP,AVL,0,?,"Proctor (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
767,Tommi,O'Reilly,MID,AVL,0,?,"O'Reilly (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,11,3,0.0,0,0,0,0,,?
778,James,Wright,GKP,AVL,0,?,"Wright (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
793,Kaine,Kesler-Hayden,DEF,AVL,0,?,"Kesler-Hayden (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0,3,0.0,0,0,0,0,,?
134,Pascal,Groß,MID,BHA,98,^^^,"Gross (MID, ^^^)",4.7,5.3,4.9292,8.489177777777776,0.0,8.763022222222222,8.6261,4,0,5,3,14.7876,10,8,7,25,1.69061,^^
129,Lewis,Dunk,DEF,BHA,38,^^^,"Dunk (DEF, ^^^)",2.0,5.0,3.146,5.418111111111111,5.068555555555555,0.0,5.24333,4,2,0,3,9.438,0,12,10,22,2.331,^^^
135,João Pedro,Junqueira de Jesus,FWD,BHA,83,^^^,"João Pedro (FWD, ^^^)",3.6,4.0,3.7528,6.463155555555556,0.0,6.6716444444444445,6.5674,4,0,5,3,11.2584,0,0,0,0,0.0,vv
621,Jack,Hinshelwood,MID,BHA,42,^^^,"Hinshelwood (MID, ^^^)",3.5,4.0,3.691,6.356722222222222,0.0,6.5617777777777775,6.45925,4,0,5,3,11.073,0,0,0,0,0.0,vv
148,Jason,Steele,GKP,BHA,38,vv,"Steele (GKP, vv)",2.9,3.7,3.2056,5.520755555555556,5.164577777777778,0.0,5.34267,4,2,0,3,9.6168,2,0,0,2,0.20797,vv
125,Facundo,Buonanotte,MID,BHA,31,^^^,"Buonanotte (MID, ^^^)",2.1,3.7,2.7112,4.669288888888889,0.0,4.819911111111111,4.7446,4,0,5,3,8.1336,1,7,3,11,1.35241,~
131,Pervis,Estupiñán,DEF,BHA,46,vv,"Estupiñan (DEF, vv)",4.2,3.0,3.7416,6.443866666666667,6.028133333333333,0.0,6.236,4,2,0,3,11.2248,0,1,1,2,0.17818,vv
150,Jan Paul,van Hecke,DEF,BHA,37,~,"Van Hecke (DEF, ~)",2.1,2.7,2.3292,4.0114,3.7526,0.0,3.882,4,2,0,3,6.9876,1,6,1,8,1.14489,~
154,Danny,Welbeck,FWD,BHA,38,~,"Welbeck (FWD, ~)",2.5,2.3,2.4236,4.173977777777778,0.0,4.308622222222223,4.2413,4,0,5,3,7.2708,5,6,2,13,1.78797,^^
133,Billy,Gilmour,MID,BHA,51,~,"Gilmour (MID, ~)",2.3,2.3,2.3,3.961111111111111,0.0,4.088888888888889,4.025,4,0,5,3,6.9,2,2,-1,3,0.43478,v
139,Tariq,Lamptey,DEF,BHA,16,^^^,"Lamptey (DEF, ^^^)",2.0,2.3,2.1146,3.641811111111111,3.406855555555555,0.0,3.52433,4,2,0,3,6.3438,2,0,6,8,1.26107,~
132,Evan,Ferguson,FWD,BHA,61,~,"Ferguson (FWD, ~)",2.9,1.3,2.2888,3.941822222222222,0.0,4.0689777777777785,4.0054,4,0,5,3,6.8664,1,1,2,4,0.58255,v
142,James,Milner,MID,BHA,28,vv,"Milner (MID, vv)",1.9,1.3,1.6708,2.877488888888889,0.0,2.970311111111112,2.9239,4,0,5,3,5.0124,0,0,0,0,0.0,vv
152,Bart,Verbruggen,GKP,BHA,23,^^^,"Verbruggen (GKP, ^^^)",2.3,1.0,1.8034,3.105855555555556,2.9054777777777776,0.0,3.00567,4,2,0,3,5.4102,0,5,2,7,1.29385,~
138,Adam,Lallana,MID,BHA,20,~,"Lallana (MID, ~)",1.2,0.7,1.009,1.737722222222222,0.0,1.7937777777777777,1.76575,4,0,5,3,3.027,1,0,1,2,0.66072,~
700,Anssumane,Fati Vieira,MID,BHA,22,~,"Ansu Fati (MID, ~)",2.2,0.3,1.4742,2.5389,0.0,2.6208,2.57985,4,0,5,3,4.4226,1,4,1,6,1.35667,~
606,Igor Julio,dos Santos de Paulo,DEF,BHA,14,^^^,"Igor (DEF, ^^^)",1.1,0.3,0.7944,1.3681333333333332,1.2798666666666665,0.0,1.324,4,2,0,3,2.3832,0,1,1,2,0.83921,~
690,Carlos,Baleba,MID,BHA,14,^^,"Baleba (MID, ^^)",1.0,0.3,0.7326,1.2617,0.0,1.3024,1.28205,4,0,5,3,2.1978,1,0,0,1,0.455,v
742,Benicio,Baker-Boaitey,MID,BHA,3,vv,"Baker-Boaitey (MID, vv)",1.0,0.3,0.7326,1.2617,0.0,1.3024,1.28205,4,0,5,3,2.1978,1,0,0,1,0.455,v
144,Jakub,Moder,MID,BHA,5,vv,"Moder (MID, vv)",0.8,0.3,0.609,1.0488333333333333,0.0,1.0826666666666669,1.06575,4,0,5,3,1.827,0,1,0,1,0.54735,v
140,Solly,March,MID,BHA,39,vv,"March (MID, vv)",5.6,0.0,3.4608,5.960266666666666,0.0,6.152533333333333,6.0564,4,0,5,3,10.3824,0,0,0,0,0.0,vv
130,Julio,Enciso,MID,BHA,8,vv,"Enciso (MID, vv)",4.0,0.0,2.472,4.257333333333333,0.0,4.394666666666667,4.326,4,0,5,3,7.416,0,0,1,1,0.13484,vv
143,Kaoru,Mitoma,MID,BHA,63,vv,"Mitoma (MID, vv)",3.7,0.0,2.2866,3.938033333333333,0.0,4.065066666666667,4.00155,4,0,5,3,6.8598,2,9,0,11,1.60355,^
122,Simon,Adingra,MID,BHA,56,vv,"Adingra (MID, vv)",3.3,0.0,2.0394,3.5123,0.0,3.6256,3.56895,4,0,5,3,6.1182,0,15,2,17,2.7786,^^^
128,Mahmoud,Dahoud,MID,BHA,14,vv,"Dahoud (MID, vv)",1.6,0.0,0.9888,1.7029333333333334,0.0,1.757866666666667,1.7304,4,0,5,3,2.9664,0,0,0,0,0.0,vv
153,Adam,Webster,DEF,BHA,11,vv,"Webster (DEF, vv)",1.4,0.0,0.8652,1.4900666666666664,1.3939333333333332,0.0,1.442,4,2,0,3,2.5956,0,1,0,1,0.38527,v
151,Joël,Veltman,DEF,BHA,20,vv,"Veltman (DEF, vv)",1.2,0.0,0.7416,1.2772,1.1948,0.0,1.236,4,2,0,3,2.2248,1,0,1,2,0.89896,~
123,Steven,Alzate,MID,BHA,0,?,"Alzate (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
124,Yasin,Ayari,MID,BHA,0,?,"Ayari (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
127,Aaron,Connolly,FWD,BHA,0,?,"Connolly (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
136,Michał,Karbownik,DEF,BHA,0,?,"Karbownik (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3,0.0,0,0,0,0,,?
137,Kacper,Kozłowski,MID,BHA,0,?,"Kozłowski (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
141,Tom,McGill,GKP,BHA,0,?,"McGill (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3,0.0,0,0,0,0,,?
146,Jeremy,Sarmiento Morante,MID,BHA,0,?,"Sarmiento (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
147,Kjell,Scherpen,GKP,BHA,0,?,"Scherpen (GKP, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3,0.0,0,0,0,0,,?
149,Deniz,Undav,FWD,BHA,0,?,"Undav (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
155,Andi,Zeqiri,FWD,BHA,0,?,"Zeqiri (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
741,Mark,O’Mahony,FWD,BHA,0,?,"O’Mahony (FWD, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
746,Ben,Jackson,DEF,BHA,0,?,"Jackson (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3,0.0,0,0,0,0,,?
747,Joshua,Duffus,MID,BHA,0,?,"Duffus (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
753,Leigh,Kavanagh,DEF,BHA,0,?,"Kavanagh (DEF, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,3,0.0,0,0,0,0,,?
755,Luca,Barrington,MID,BHA,0,?,"Barrington (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
786,Cameron,Peupion,MID,BHA,0,?,"Peupion (MID, ?)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,5,3,0.0,0,0,0,0,,?
85,Dominic,Solanke,FWD,BOU,110,v,"Solanke (FWD, v)",5.0,4.0,4.618,2.822111111111111,0.0,3.5917777777777777,3.20694,-16,0,-13,3,13.854,4,12,2,18,1.29926,~
705,Luis,Sinisterra,MID,BOU,37,^^^,"Sinisterra (MID, ^^^)",2.5,3.0,2.691,1.6445,0.0,2.093,1.86875,-16,0,-13,3,8.073,2,0,1,3,0.37161,vv
72,Justin,Kluivert,MID,BOU,47,^^^,"Kluivert (MID, ^^^)",2.6,2.7,2.6382,1.6122333333333332,0.0,2.051933333333333,1.83208,-16,0,-13,3,7.9146,0,2,2,4,0.5054,v
77,Norberto,Murara Neto,GKP,BOU,75,~,"Neto (GKP, ~)",3.8,2.0,3.1124,1.902022222222222,1.902022222222222,0.0,1.90202,-16,-16,0,3,9.3372,2,2,3,7,0.74969,~
86,Marcus,Tavernier,MID,BOU,65,vv,"Tavernier (MID, vv)",3.4,1.7,2.7506,1.6809222222222222,0.0,2.1393555555555555,1.91014,-16,0,-13,3,8.2518,2,2,2,6,0.72711,~
84,Adam,Smith,DEF,BOU,37,~,"Smith (DEF, ~)",2.8,1.3,2.227,1.3609444444444443,1.3609444444444443,0.0,1.36094,-16,-16,0,3,6.681,0,1,2,3,0.44903,v
644,Alex,Scott,MID,BOU,22,v,"Scott (MID, v)",2.4,1.3,1.9798,1.2098777777777776,0.0,1.5398444444444443,1.37486,-16,0,-13,3,5.9394,2,1,1,4,0.67347,~
65,Ryan,Christie,MID,BOU,51,v,"Christie (MID, v)",2.3,1.3,1.918,1.172111111111111,0.0,1.4917777777777776,1.33194,-16,0,-13,3,5.754,2,1,2,5,0.86896,~
89,Illia,Zabarnyi,DEF,BOU,46,~,"Zabarnyi (DEF, ~)",2.1,1.3,1.7944,1.0965777777777777,1.096577777777778,0.0,1.09658,-16,-16,0,3,5.3832,1,0,2,3,0.55729,v
66,Lewis,Cook,MID,BOU,34,~,"L.Cook (MID, ~)",2.0,1.3,1.7326,1.058811111111111,0.0,1.3475777777777775,1.20319,-16,0,-13,3,5.1978,2,2,1,5,0.96195,~
70,Lloyd,Kelly,DEF,BOU,24,~,"Kelly (DEF, ~)",2.0,1.3,1.7326,1.058811111111111,1.0588111111111111,0.0,1.05881,-16,-16,0,3,5.1978,0,1,0,1,0.19239,vv
83,Marcos,Senesi,DEF,BOU,59,v,"Senesi (DEF, v)",3.1,1.0,2.2978,1.404211111111111,1.404211111111111,0.0,1.40421,-16,-16,0,3,6.8934,8,0,1,9,1.3056,~
82,Antoine,Semenyo,FWD,BOU,50,v,"Semenyo (FWD, v)",2.8,1.0,2.1124,1.2909111111111111,0.0,1.6429777777777776,1.46694,-16,0,-13,3,6.3372,1,8,2,11,1.73578,^^
595,Milos,Kerkez,DEF,BOU,33,~,"Kerkez (DEF, ~)",1.9,0.7,1.4416,0.8809777777777777,0.8809777777777777,0.0,0.88098,-16,-16,0,3,4.3248,1,0,2,3,0.69367,~
64,David,Brooks,MID,BOU,23,vv,"Brooks (MID, vv)",1.8,0.3,1.227,0.7498333333333334,0.0,0.9543333333333331,0.85208,-16,0,-13,3,3.681,0,0,0,0,0.0,vv
76,Kieffer,Moore,FWD,BOU,14,vv,"Moore (FWD, vv)",1.8,0.3,1.227,0.7498333333333334,0.0,0.9543333333333331,0.85208,-16,0,-13,3,3.681,0,0,0,0,0.0,vv
78,Dango,Ouattara,MID,BOU,17,~,"O.Dango (MID, ~)",1.2,0.3,0.8562,0.5232333333333333,0.0,0.6659333333333333,0.59458,-16,0,-13,3,2.5686,1,1,1,3,1.16795,~
69,James,Hill,DEF,BOU,2,vv,"Hill (DEF, vv)",1.0,0.3,0.7326,0.4477,0.4477,0.0,0.4477,-16,-16,0,3,2.1978,0,0,0,0,0.0,vv
