id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw12Pts,gw13Pts,gw14Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
239,Jairo,Riedewald,MID,CRY,4,vv,"Riedewald (MID, vv)",2.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
241,James,Tomkins,DEF,CRY,1,?,"Tomkins (DEF, ?)",1.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
7,Rob,Holding,DEF,CRY,0,?,"Holding (DEF, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
224,Malcolm,Ebiowei,MID,CRY,0,?,"Ebiowei (MID, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
227,Vicente,Guaita,GKP,CRY,0,?,"Guaita (GKP, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
233,Remi,Matthews,GKP,CRY,0,?,"Matthews (GKP, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
235,Jake,O'Brien,DEF,CRY,0,?,"O'Brien (DEF, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
236,Michael,Olise,MID,CRY,0,?,"Olise (MID, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
237,Luke,Plange,FWD,CRY,0,?,"Plange (FWD, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
243,Joe,Whitworth,GKP,CRY,0,?,"Whitworth (GKP, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
385,Dean,Henderson,GKP,CRY,0,?,"Henderson (GKP, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
658,John-Kymani,Gordon,FWD,CRY,0,?,"Gordon (FWD, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
720,Ademola,Ola-Adebomi,FWD,CRY,0,?,"Ola-Adebomi (FWD, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
724,Jadan,Raymond,MID,CRY,0,?,"Raymond (MID, ?)",0.0,0.0,0.0,4,0.0,8,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
260,Vitalii,Mykolenko,DEF,EVE,33,^^^,"Mykolenko (DEF, ^^^)",4.7,7.0,5.467,-3,-0.5487470276202671,2,10.934,-5,0.0,5.192626486189866,3,16.401,0,0,0,0,0,?
246,Dominic,Calvert-Lewin,FWD,EVE,28,^^,"Calvert-Lewin (FWD, ^^)",3.5,4.3,3.767,-3,-0.7963897000265463,2,0.0,-5,-1.3273161667109106,-1.0618529333687285,3,11.301,0,0,0,0,0,?
245,Jarrad,Branthwaite,DEF,EVE,21,^^^,"Branthwaite (DEF, ^^^)",2.3,3.3,2.633,-3,-1.139384732244588,2,5.266,-5,0.0,2.063307633877706,3,7.899,0,0,0,0,0,?
661,Jack,Harrison,MID,EVE,24,~,"Harrison (MID, ~)",4.8,3.0,4.2,-3,-0.7142857142857143,2,0.0,-5,-1.1904761904761905,-0.9523809523809523,3,12.6,0,0,0,0,0,?
263,Jordan,Pickford,GKP,EVE,29,~,"Pickford (GKP, ~)",2.6,3.0,2.733,-3,-1.097694840834248,2,5.466,-5,0.0,2.184152579582876,3,8.199,0,0,0,0,0,?
265,James,Tarkowski,DEF,EVE,36,~,"Tarkowski (DEF, ~)",3.3,2.3,2.967,-3,-1.0111223458038423,2,5.934,-5,0.0,2.461438827098079,3,8.901,0,0,0,0,0,?
250,James,Garner,MID,EVE,32,~,"Garner (MID, ~)",2.9,2.3,2.7,-3,-1.111111111111111,2,0.0,-5,-1.8518518518518516,-1.4814814814814814,3,8.1,0,0,0,0,0,?
262,Nathan,Patterson,DEF,EVE,19,^^^,"Patterson (DEF, ^^^)",1.9,2.3,2.033,-3,-1.4756517461878997,2,4.066,-5,0.0,1.29517412690605,3,6.099,0,0,0,0,0,?
249,Abdoulaye,Doucouré,MID,EVE,41,v,"A.Doucoure (MID, v)",3.7,2.0,3.133,-3,-0.9575486753909991,2,0.0,-5,-1.5959144589849985,-1.2767315671879989,3,9.399,0,0,0,0,0,?
259,Dwight,McNeil,MID,EVE,19,~,"McNeil (MID, ~)",2.4,2.0,2.267,-3,-1.3233348037053374,2,0.0,-5,-2.2055580061755626,-1.76444640494045,3,6.801,0,0,0,0,0,?
261,Amadou,Onana,MID,EVE,22,~,"Onana (MID, ~)",2.2,1.7,2.033,-3,-1.4756517461878997,2,0.0,-5,-2.459419576979833,-1.9675356615838662,3,6.099,0,0,0,0,0,?
691,Norberto Bercique,Gomes Betuncal,FWD,EVE,10,vv,"Beto (FWD, vv)",1.4,0.7,1.167,-3,-2.570694087403599,2,0.0,-5,-4.284490145672665,-3.427592116538132,3,3.501,0,0,0,0,0,?
645,Youssef,Ramalho Chermiti,FWD,EVE,4,~,"Y. Chermiti (FWD, ~)",0.8,0.7,0.767,-3,-3.9113428943937416,2,0.0,-5,-6.51890482398957,-5.215123859191656,3,2.301,0,0,0,0,0,?
601,Arnaut,Danjuma Groeneveld,MID,EVE,16,vv,"Danjuma (MID, vv)",2.0,0.3,1.433,-3,-2.09351011863224,2,0.0,-5,-3.489183531053733,-2.7913468248429867,3,4.299,0,0,0,0,0,?
254,Idrissa,Gueye,MID,EVE,12,v,"Gana (MID, v)",1.5,0.3,1.1,-3,-2.727272727272727,2,0.0,-5,-4.545454545454545,-3.636363636363636,3,3.3,0,0,0,0,0,?
624,Lewis,Dobbin,MID,EVE,5,?,"Dobbin (MID, ?)",1.7,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
252,Ben,Godfrey,DEF,EVE,1,?,"Godfrey (DEF, ?)",1.0,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
649,Thomas,Cannon,FWD,EVE,1,?,"Cannon (FWD, ?)",1.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
650,Tyler,Onyango,MID,EVE,1,?,"Onyango (MID, ?)",1.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
257,Michael,Keane,DEF,EVE,2,?,"Keane (DEF, ?)",0.5,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
244,André,Tavares Gomes,MID,EVE,0,?,"André Gomes (MID, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
247,Seamus,Coleman,DEF,EVE,0,?,"Coleman (DEF, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
248,Dele,Alli,MID,EVE,0,?,"Dele (MID, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
251,Jean-Philippe,Gbamin,MID,EVE,0,?,"Gbamin (MID, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
253,Demarai,Gray,MID,EVE,0,?,"Gray (MID, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
255,Mason,Holgate,DEF,EVE,0,?,"Holgate (DEF, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
264,Ellis,Simms,FWD,EVE,0,?,"Simms (FWD, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
266,João,Neves Virgínia,GKP,EVE,0,?,"J.Virginia (GKP, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
579,Andy,Lonergan,GKP,EVE,0,?,"Lonergan (GKP, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
719,Mackenzie,Hunt,MID,EVE,0,?,"Hunt (MID, ?)",0.0,0.0,0.0,-3,-inf,2,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
588,Ashley,Young,DEF,EVE,10,vv,"Young (DEF, vv)",1.0,-1.0,0.0,-3,-inf,2,0.0,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
280,João,Palhinha Gonçalves,MID,FUL,31,^^^,"J.Palhinha (MID, ^^^)",3.4,4.3,3.7,-5,-1.3513513513513513,-3,0.0,-5,-1.3513513513513513,-1.3513513513513513,3,11.1,0,0,0,0,0,?
275,Bernd,Leno,GKP,FUL,46,~,"Leno (GKP, ~)",4.2,2.7,3.7,-5,-1.3513513513513513,-3,-0.8108108108108107,-5,0.0,-1.0810810810810811,3,11.1,0,0,0,0,0,?
591,Willian,Borges da Silva,MID,FUL,30,~,"Willian (MID, ~)",3.0,2.3,2.767,-5,-1.8070112034694616,-3,0.0,-5,-1.8070112034694616,-1.8070112034694616,3,8.301,0,0,0,0,0,?
288,Harry,Wilson,MID,FUL,21,^^,"Wilson (MID, ^^)",1.9,2.0,1.933,-5,-2.586652871184687,-3,0.0,-5,-2.586652871184687,-2.586652871184687,3,5.799,0,0,0,0,0,?
281,Tim,Ream,DEF,FUL,33,~,"Ream (DEF, ~)",3.3,1.7,2.767,-5,-1.8070112034694616,-3,-1.084206722081677,-5,0.0,-1.4456089627755693,3,8.301,0,0,0,0,0,?
267,Andreas,Hoelgebaum Pereira,MID,FUL,32,~,"Andreas (MID, ~)",2.9,1.7,2.5,-5,-2.0,-3,0.0,-5,-2.0,-2.0,3,7.5,0,0,0,0,0,?
688,Timothy,Castagne,DEF,FUL,23,~,"Castagne (DEF, ~)",2.9,1.7,2.5,-5,-2.0,-3,-1.2,-5,0.0,-1.6,3,7.5,0,0,0,0,0,?
256,Alex,Iwobi,MID,FUL,13,^,"Iwobi (MID, ^)",1.4,1.7,1.5,-5,-3.3333333333333335,-3,0.0,-5,-3.3333333333333335,-3.3333333333333335,3,4.5,0,0,0,0,0,?
610,Calvin,Bassey,DEF,FUL,6,^^^,"Bassey (DEF, ^^^)",0.9,1.7,1.167,-5,-4.284490145672665,-3,-2.570694087403599,-5,0.0,-3.427592116538132,3,3.501,0,0,0,0,0,?
270,Bobby,De Cordova-Reid,MID,FUL,31,vv,"De Cordova-Reid (MID, vv)",3.1,1.3,2.5,-5,-2.0,-3,0.0,-5,-2.0,-2.0,3,7.5,0,0,0,0,0,?
276,Saša,Lukić,MID,FUL,11,~,"Lukić (MID, ~)",1.6,1.3,1.5,-5,-3.3333333333333335,-3,0.0,-5,-3.3333333333333335,-3.3333333333333335,3,4.5,0,0,0,0,0,?
283,Antonee,Robinson,DEF,FUL,18,~,"Robinson (DEF, ~)",1.8,1.0,1.533,-5,-3.2615786040443577,-3,-1.9569471624266146,-5,0.0,-2.6092628832354863,3,4.599,0,0,0,0,0,?
268,Tom,Cairney,MID,FUL,12,~,"Cairney (MID, ~)",1.3,1.0,1.2,-5,-4.166666666666667,-3,0.0,-5,-4.166666666666667,-4.166666666666667,3,3.6,0,0,0,0,0,?
287,Carlos Vinícius,Alves Morais,FWD,FUL,13,vv,"Vinícius (FWD, vv)",2.2,0.7,1.7,-5,-2.9411764705882355,-3,0.0,-5,-2.9411764705882355,-2.9411764705882355,3,5.1,0,0,0,0,0,?
282,Harrison,Reed,MID,FUL,21,vv,"Reed (MID, vv)",2.1,0.7,1.633,-5,-3.061849357011635,-3,0.0,-5,-3.061849357011635,-3.061849357011635,3,4.899,0,0,0,0,0,?
558,Raúl,Jiménez,FWD,FUL,13,v,"Raúl (FWD, v)",1.3,0.7,1.1,-5,-4.545454545454545,-3,0.0,-5,-4.545454545454545,-4.545454545454545,3,3.3,0,0,0,0,0,?
279,Rodrigo,Muniz Carvalho,FWD,FUL,5,~,"Muniz (FWD, ~)",1.0,0.7,0.9,-5,-5.555555555555555,-3,0.0,-5,-5.555555555555555,-5.555555555555555,3,2.7,0,0,0,0,0,?
271,Issa,Diop,DEF,FUL,23,vv,"Diop (DEF, vv)",2.9,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
285,Kenny,Tete,DEF,FUL,12,?,"Tete (DEF, ?)",2.4,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
683,Luke,Harris,MID,FUL,2,?,"Harris (MID, ?)",2.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
662,Adama,Traoré,MID,FUL,3,?,"Adama (MID, ?)",1.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
278,Aleksandar,Mitrović,FWD,FUL,1,?,"Mitrović (FWD, ?)",1.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
286,Tosin,Adarabioyo,DEF,FUL,1,?,"Tosin (DEF, ?)",1.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
269,Ivan,Neves Abreu Cavaleiro,MID,FUL,0,?,"I.Cavaleiro (MID, ?)",0.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
272,Tyrese,Francois,MID,FUL,0,?,"Francois (MID, ?)",0.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
273,Anthony,Knockaert,MID,FUL,0,?,"Knockaert (MID, ?)",0.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
274,Terence,Kongolo,DEF,FUL,0,?,"Kongolo (DEF, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
277,Kevin,Mbabu,DEF,FUL,0,?,"Mbabu (DEF, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
625,Luc,De Fougerolles,DEF,FUL,0,?,"De Fougerolles (DEF, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
651,Jay,Stansfield,FWD,FUL,0,?,"Stansfield (FWD, ?)",0.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
652,Matthew,Dibley-Dias,MID,FUL,0,?,"Dibley-Dias (MID, ?)",0.0,0.0,0.0,-5,-inf,-3,0.0,-5,-inf,-inf,3,0.0,0,0,0,0,0,?
692,Steven,Benda,GKP,FUL,0,?,"Benda (GKP, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
707,Fodé,Ballo-Touré,DEF,FUL,0,?,"Ballo-Touré (DEF, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
732,Devan,Tanton,DEF,FUL,0,?,"Tanton (DEF, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
284,Marek,Rodák,GKP,FUL,-1,?,"Rodák (GKP, ?)",0.0,0.0,0.0,-5,-inf,-3,-inf,-5,0.0,-inf,3,0.0,0,0,0,0,0,?
308,Mohamed,Salah,MID,LIV,85,v,"Salah (MID, v)",7.7,8.7,8.033,4,32.132,2,0.0,0,0.0,16.066,3,24.099,0,0,0,0,0,?
291,Alisson,Ramses Becker,GKP,LIV,49,^,"A.Becker (GKP, ^)",4.5,7.0,5.333,4,21.332,2,10.666,0,0.0,15.999,3,15.999,0,0,0,0,0,?
309,Dominik,Szoboszlai,MID,LIV,47,^^^,"Szoboszlai (MID, ^^^)",4.3,6.0,4.867,4,19.468,2,0.0,0,0.0,9.734,3,14.601,0,0,0,0,0,?
313,Virgil,van Dijk,DEF,LIV,30,^,"Virgil (DEF, ^)",3.3,5.7,4.1,4,16.4,2,8.2,0,0.0,12.299999999999999,3,12.3,0,0,0,0,0,?
293,Darwin,Núñez Ribeiro,FWD,LIV,49,^,"Darwin (FWD, ^)",4.9,5.3,5.033,4,20.132,2,0.0,0,0.0,10.066,3,15.099,0,0,0,0,0,?
311,Konstantinos,Tsimikas,DEF,LIV,14,~,"Tsimikas (DEF, ~)",3.5,4.3,3.767,4,15.068,2,7.534,0,0.0,11.301,3,11.301,0,0,0,0,0,?
290,Trent,Alexander-Arnold,DEF,LIV,31,~,"Alexander-Arnold (DEF, ~)",3.4,4.3,3.7,4,14.8,2,7.4,0,0.0,11.100000000000001,3,11.1,0,0,0,0,0,?
302,Ibrahima,Konaté,DEF,LIV,20,^^,"Konaté (DEF, ^^)",2.5,4.3,3.1,4,12.4,2,6.2,0,0.0,9.3,3,9.3,0,0,0,0,0,?
303,Luis,Díaz,MID,LIV,38,~,"Luis Díaz (MID, ~)",3.8,4.0,3.867,4,15.468,2,0.0,0,0.0,7.734,3,11.601,0,0,0,0,0,?
294,Diogo,Teixeira da Silva,MID,LIV,35,^^^,"Diogo J. (MID, ^^^)",3.5,4.0,3.667,4,14.668,2,0.0,0,0.0,7.334,3,11.001,0,0,0,0,0,?
298,Joe,Gomez,DEF,LIV,23,^^^,"Gomez (DEF, ^^^)",2.3,3.0,2.533,4,10.132,2,5.066,0,0.0,7.599,3,7.599,0,0,0,0,0,?
304,Alexis,Mac Allister,MID,LIV,19,~,"Mac Allister (MID, ~)",1.7,2.0,1.8,4,7.2,2,0.0,0,0.0,3.6,3,5.4,0,0,0,0,0,?
295,Harvey,Elliott,MID,LIV,14,^^^,"Elliott (MID, ^^^)",1.6,2.0,1.733,4,6.932,2,0.0,0,0.0,3.466,3,5.199,0,0,0,0,0,?
708,Ryan,Gravenberch,MID,LIV,10,~,"Gravenberch (MID, ~)",1.4,2.0,1.6,4,6.4,2,0.0,0,0.0,3.2,3,4.8,0,0,0,0,0,?
297,Cody,Gakpo,FWD,LIV,22,vv,"Gakpo (FWD, vv)",2.4,0.7,1.833,4,7.332,2,0.0,0,0.0,3.666,3,5.499,0,0,0,0,0,?
305,Joel,Matip,DEF,LIV,14,vv,"Matip (DEF, vv)",2.0,0.3,1.433,4,5.732,2,2.866,0,0.0,4.299,3,4.299,0,0,0,0,0,?
668,Wataru,Endo,MID,LIV,6,~,"Endo (MID, ~)",1.0,0.3,0.767,4,3.068,2,0.0,0,0.0,1.534,3,2.301,0,0,0,0,0,?
307,Andrew,Robertson,DEF,LIV,26,vv,"Robertson (DEF, vv)",3.2,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
626,Jarell,Quansah,DEF,LIV,4,?,"Quansah (DEF, ?)",1.3,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
300,Curtis,Jones,MID,LIV,5,?,"Jones (MID, ?)",1.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
628,Ben,Doak,MID,LIV,1,?,"Doak (MID, ?)",1.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
289,Adrián,San Miguel del Castillo,GKP,LIV,0,?,"Adrián (GKP, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
292,Stefan,Bajcetic,MID,LIV,0,?,"Bajcetic (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
296,Fabio Henrique,Tavares,MID,LIV,0,?,"Fabinho (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
299,Jordan,Henderson,MID,LIV,0,?,"Henderson (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
301,Caoimhin,Kelleher,GKP,LIV,0,?,"Kelleher (GKP, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
306,Nathaniel,Phillips,DEF,LIV,0,?,"Phillips (DEF, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
310,Thiago,Alcántara do Nascimento,MID,LIV,0,?,"Thiago (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
312,Sepp,van den Berg,DEF,LIV,0,?,"Van den Berg (DEF, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
627,Bobby,Clark,MID,LIV,0,?,"Clark (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
629,James,McConnell,MID,LIV,0,?,"McConnell (MID, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
726,Luke,Chambers,DEF,LIV,0,?,"Chambers (DEF, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
728,Callum,Scanlon,DEF,LIV,0,?,"Scanlon (DEF, ?)",0.0,0.0,0.0,4,0.0,2,0.0,0,0.0,0.0,3,0.0,0,0,0,0,0,?
328,Chiedozie,Ogbene,FWD,LUT,24,~,"Ogbene (FWD, ~)",2.2,4.0,2.8,-7,-2.5,-6,0.0,-6,-2.142857142857143,-2.321428571428571,3,8.4,0,0,0,0,0,?
602,Issa,Kaboré,DEF,LUT,22,^^^,"Kaboré (DEF, ^^^)",2.2,3.0,2.467,-7,-2.8374543980543168,-6,-2.432103769760843,-6,0.0,-2.63477908390758,3,7.401,0,0,0,0,0,?
586,Tahith,Chong,MID,LUT,17,^^^,"Chong (MID, ^^^)",1.9,3.0,2.267,-7,-3.0877812086457874,-6,0.0,-6,-2.646669607410675,-2.867225408028231,3,6.801,0,0,0,0,0,?
727,Andros,Townsend,MID,LUT,8,v,"Townsend (MID, v)",2.7,2.7,2.7,-7,-2.5925925925925926,-6,0.0,-6,-2.222222222222222,-2.4074074074074074,3,8.1,0,0,0,0,0,?
614,Thomas,Kaminski,GKP,LUT,24,~,"Kaminski (GKP, ~)",2.2,2.7,2.367,-7,-2.957329953527672,-6,-2.534854245880862,-6,0.0,-2.746092099704267,3,7.101,0,0,0,0,0,?
314,Elijah,Adebayo,FWD,LUT,25,vv,"Adebayo (FWD, vv)",2.3,2.3,2.3,-7,-3.0434782608695654,-6,0.0,-6,-2.608695652173913,-2.8260869565217392,3,6.9,0,0,0,0,0,?
326,Carlton,Morris,FWD,LUT,43,v,"Morris (FWD, v)",3.9,2.0,3.267,-7,-2.14263850627487,-6,0.0,-6,-1.8365472910927456,-1.9895928986838078,3,9.801,0,0,0,0,0,?
575,Tom,Lockyer,DEF,LUT,19,vv,"Lockyer (DEF, vv)",1.9,1.7,1.833,-7,-3.8188761593016913,-6,-3.2733224222585924,-6,0.0,-3.546099290780142,3,5.499,0,0,0,0,0,?
630,Ross,Barkley,MID,LUT,10,^^,"Barkley (MID, ^^)",1.7,1.7,1.7,-7,-4.11764705882353,-6,0.0,-6,-3.5294117647058822,-3.823529411764706,3,5.1,0,0,0,0,0,?
52,Marvelous,Nakamba,MID,LUT,18,~,"Nakamba (MID, ~)",1.6,1.7,1.633,-7,-4.286589099816289,-6,0.0,-6,-3.674219228413962,-3.980404164115125,3,4.899,0,0,0,0,0,?
631,Jacob,Brown,FWD,LUT,18,v,"Brown (FWD, v)",1.6,1.3,1.5,-7,-4.666666666666667,-6,0.0,-6,-4.0,-4.333333333333334,3,4.5,0,0,0,0,0,?
393,Teden,Mengi,DEF,LUT,7,^,"Mengi (DEF, ^)",1.2,1.3,1.233,-7,-5.6772100567721,-6,-4.8661800486618,-6,0.0,-5.27169505271695,3,3.699,0,0,0,0,0,?
321,Alfie,Doughty,DEF,LUT,21,v,"Doughty (DEF, v)",1.9,1.0,1.6,-7,-4.375,-6,-3.75,-6,0.0,-4.0625,3,4.8,0,0,0,0,0,?
582,Pelly Ruddock,Mpanzu,MID,LUT,15,vv,"Mpanzu (MID, vv)",1.5,1.0,1.333,-7,-5.251312828207052,-6,0.0,-6,-4.501125281320331,-4.876219054763691,3,3.999,0,0,0,0,0,?
330,Gabriel,Osho,DEF,LUT,2,^^^,"Osho (DEF, ^^^)",1.0,0.7,0.9,-7,-7.777777777777778,-6,-6.666666666666666,-6,0.0,-7.222222222222221,3,2.7,0,0,0,0,0,?
318,Reece,Burke,DEF,LUT,13,vv,"Burke (DEF, vv)",1.6,0.3,1.167,-7,-5.99828620394173,-6,-5.141388174807198,-6,0.0,-5.569837189374464,3,3.501,0,0,0,0,0,?
340,Cauley,Woodrow,FWD,LUT,7,vv,"Woodrow (FWD, vv)",1.0,0.3,0.767,-7,-9.126466753585397,-6,0.0,-6,-7.822685788787483,-8.47457627118644,3,2.301,0,0,0,0,0,?
553,Ryan,Giles,DEF,LUT,5,^^^,"Giles (DEF, ^^^)",1.0,0.3,0.767,-7,-9.126466753585397,-6,-7.822685788787483,-6,0.0,-8.47457627118644,3,2.301,0,0,0,0,0,?
315,Mads Juel,Andersen,DEF,LUT,13,vv,"Andersen (DEF, vv)",2.2,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,3,0.0,0,0,0,0,0,?
21,Albert,Sambi Lokonga,MID,LUT,3,?,"Sambi (MID, ?)",1.5,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
316,Amari'i,Bell,DEF,LUT,9,vv,"Bell (DEF, vv)",1.3,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,3,0.0,0,0,0,0,0,?
317,Luke,Berry,MID,LUT,2,vv,"Berry (MID, vv)",1.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
319,Allan,Campbell,MID,LUT,0,?,"Campbell (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
320,Jordan,Clark,MID,LUT,0,?,"Clark (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
322,Luke,Freeman,MID,LUT,0,?,"Freeman (MID, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
323,Matt,Macey,GKP,LUT,0,?,"Macey (GKP, ?)",0.0,0.0,0.0,-7,-inf,-6,-inf,-6,0.0,-inf,3,0.0,0,0,0,0,0,?
324,John,McAtee,FWD,LUT,0,?,"McAtee (FWD, ?)",0.0,0.0,0.0,-7,-inf,-6,0.0,-6,-inf,-inf,3,0.0,0,0,0,0,0,?
