id,1st_name,2nd_name,position,team,tot_pts,prvGWsPtsTrend,web_name,pts/game,form,xPts,fplAdv_nxtGWs,fplAdv*xPts,defAdv_nxtGWs,defAdv*xPts,attAdv_nxtGWs,attAdv*xPts,avgAdv*xPts,#OfMatches_nxtGWs,tot_xPts,gw3Pts,gw4Pts,gw5Pts,gw6Pts,tot_aPts,tot_aPts/tot_xPts,nxtGWsPtsTrend
356,Mateo,Kovačić,MID,MCI,6,?,"Kovačić (MID, ?)",3.0,3.0,3.0,10,30.0,10,0.0,5,15.0,22.5,4,12.0,0,0,0,0,0,0,?
344,Bernardo,Veiga de Carvalho e Silva,MID,MCI,3,?,"Bernardo (MID, ?)",3.0,1.5,2.5,10,25.0,10,0.0,5,12.5,18.75,4,10.0,0,0,0,0,0,0,?
354,Jack,Grealish,MID,MCI,3,?,"Grealish (MID, ?)",3.0,1.5,2.5,10,25.0,10,0.0,5,12.5,18.75,4,10.0,0,0,0,0,0,0,?
349,Kevin,De Bruyne,MID,MCI,1,?,"De Bruyne (MID, ?)",1.0,0.5,0.833,10,8.33,10,0.0,5,4.165,6.2475000000000005,4,3.332,0,0,0,0,0,0,?
357,Aymeric,Laporte,DEF,MCI,1,?,"Laporte (DEF, ?)",1.0,0.5,0.833,10,8.33,10,8.33,5,0.0,8.33,4,3.332,0,0,0,0,0,0,?
360,James,McAtee,MID,MCI,1,?,"McAtee (MID, ?)",1.0,0.5,0.833,10,8.33,10,0.0,5,4.165,6.2475000000000005,4,3.332,0,0,0,0,0,0,?
362,Cole,Palmer,MID,MCI,1,?,"Palmer (MID, ?)",1.0,0.5,0.833,10,8.33,10,0.0,5,4.165,6.2475000000000005,4,3.332,0,0,0,0,0,0,?
345,Oscar,Bobb,MID,MCI,0,?,"Bobb (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
346,João,Cancelo,DEF,MCI,0,?,"Cancelo (DEF, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
347,Scott,Carson,GKP,MCI,0,?,"Carson (GKP, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
348,Shea,Charles,MID,MCI,0,?,"Charles (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
351,Tommy,Doyle,MID,MCI,0,?,"Doyle (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
359,Riyad,Mahrez,MID,MCI,0,?,"Mahrez (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
361,Stefan,Ortega Moreno,GKP,MCI,0,?,"Ortega Moreno (GKP, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
363,Máximo,Perrone,MID,MCI,0,?,"Perrone (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
364,Kalvin,Phillips,MID,MCI,0,?,"Phillips (MID, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
366,Sergio,Gómez,DEF,MCI,0,?,"Sergio Gómez (DEF, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
367,Zack,Steffen,GKP,MCI,0,?,"Steffen (GKP, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
368,John,Stones,DEF,MCI,0,?,"Stones (DEF, ?)",0.0,0.0,0.0,10,0.0,10,0.0,5,0.0,0.0,4,0.0,0,0,0,0,0,0,?
395,Raphaël,Varane,DEF,MUN,15,?,"R.Varane (DEF, ?)",7.5,7.5,7.5,0,0.0,4,30.0,-3,0.0,15.0,4,30.0,0,0,0,0,0,0,?
401,Aaron,Wan-Bissaka,DEF,MUN,13,?,"Wan-Bissaka (DEF, ?)",6.5,6.5,6.5,0,0.0,4,26.0,-3,0.0,13.0,4,26.0,0,0,0,0,0,0,?
597,André,Onana,GKP,MUN,11,?,"Onana (GKP, ?)",5.5,5.5,5.5,0,0.0,4,22.0,-3,0.0,11.0,4,22.0,0,0,0,0,0,0,?
398,Luke,Shaw,DEF,MUN,6,?,"Shaw (DEF, ?)",3.0,3.0,3.0,0,0.0,4,12.0,-3,0.0,6.0,4,12.0,0,0,0,0,0,0,?
209,Mason,Mount,MID,MUN,5,?,"Mount (MID, ?)",2.5,2.5,2.5,0,0.0,4,0.0,-3,-1.2,-0.6,4,10.0,0,0,0,0,0,0,?
376,Carlos Henrique,Casimiro,MID,MUN,5,?,"Casemiro (MID, ?)",2.5,2.5,2.5,0,0.0,4,0.0,-3,-1.2,-0.6,4,10.0,0,0,0,0,0,0,?
382,Alejandro,Garnacho,MID,MUN,5,?,"Garnacho (MID, ?)",2.5,2.5,2.5,0,0.0,4,0.0,-3,-1.2,-0.6,4,10.0,0,0,0,0,0,0,?
396,Marcus,Rashford,MID,MUN,5,?,"Rashford (MID, ?)",2.5,2.5,2.5,0,0.0,4,0.0,-3,-1.2,-0.6,4,10.0,0,0,0,0,0,0,?
372,Antony Matheus,dos Santos,MID,MUN,4,?,"Antony (MID, ?)",2.0,2.0,2.0,0,0.0,4,0.0,-3,-1.5,-0.75,4,8.0,0,0,0,0,0,0,?
373,Bruno,Borges Fernandes,MID,MUN,4,?,"B.Fernandes (MID, ?)",2.0,2.0,2.0,0,0.0,4,0.0,-3,-1.5,-0.75,4,8.0,0,0,0,0,0,0,?
379,Christian,Eriksen,MID,MUN,2,?,"Eriksen (MID, ?)",1.0,1.0,1.0,0,0.0,4,0.0,-3,-3.0,-1.5,4,4.0,0,0,0,0,0,0,?
394,Facundo,Pellistri Rebollo,MID,MUN,2,?,"Pellistri (MID, ?)",1.0,1.0,1.0,0,0.0,4,0.0,-3,-3.0,-1.5,4,4.0,0,0,0,0,0,0,?
397,Jadon,Sancho,MID,MUN,2,?,"Sancho (MID, ?)",1.0,1.0,1.0,0,0.0,4,0.0,-3,-3.0,-1.5,4,4.0,0,0,0,0,0,0,?
377,Diogo,Dalot Teixeira,DEF,MUN,1,?,"Dalot (DEF, ?)",1.0,0.5,0.833,0,0.0,4,3.332,-3,0.0,1.666,4,3.332,0,0,0,0,0,0,?
386,Victor,Lindelöf,DEF,MUN,1,?,"Lindelof (DEF, ?)",1.0,0.5,0.833,0,0.0,4,3.332,-3,0.0,1.666,4,3.332,0,0,0,0,0,0,?
390,Anthony,Martial,FWD,MUN,1,?,"Martial (FWD, ?)",1.0,0.5,0.833,0,0.0,4,0.0,-3,-3.6014405762304924,-1.8007202881152462,4,3.332,0,0,0,0,0,0,?
392,Scott,McTominay,MID,MUN,1,?,"McTominay (MID, ?)",1.0,0.5,0.833,0,0.0,4,0.0,-3,-3.6014405762304924,-1.8007202881152462,4,3.332,0,0,0,0,0,0,?
370,Alex,Telles,DEF,MUN,0,?,"Alex Telles (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
371,Amad,Diallo,MID,MUN,0,?,"Amad (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
374,Brandon,Williams,DEF,MUN,0,?,"B.Williams (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
375,Eric,Bailly,DEF,MUN,0,?,"Bailly (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
380,Álvaro,Fernández Carreras,DEF,MUN,0,?,"Fernandez (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
381,Frederico,Rodrigues de Paula Santos,MID,MUN,0,?,"Fred (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
383,Hannibal,Mejbri,MID,MUN,0,?,"Hannibal (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
384,Tom,Heaton,GKP,MUN,0,?,"Heaton (GKP, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
385,Dean,Henderson,GKP,MUN,0,?,"Henderson (GKP, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
387,Harry,Maguire,DEF,MUN,0,?,"Maguire (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
388,Kobbie,Mainoo,MID,MUN,0,?,"Mainoo (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
389,Tyrell,Malacia,DEF,MUN,0,?,"Malacia (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
393,Teden,Mengi,DEF,MUN,0,?,"Mengi (DEF, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
399,Shola,Shoretire,FWD,MUN,0,?,"Shoretire (FWD, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
400,Donny,van de Beek,MID,MUN,0,?,"Van de Beek (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
617,Rasmus,Højlund,FWD,MUN,0,?,"Højlund (FWD, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
632,Omari,Forson,MID,MUN,0,?,"Forson (MID, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,-inf,-inf,4,0.0,0,0,0,0,0,0,?
669,Radek,Vítek,GKP,MUN,0,?,"Vítek (GKP, ?)",0.0,0.0,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
391,Lisandro,Martínez,DEF,MUN,-1,?,"Martinez (DEF, ?)",-0.5,-0.5,0.0,0,0.0,4,0.0,-3,0.0,0.0,4,0.0,0,0,0,0,0,0,?
415,Alexander,Isak,FWD,NEW,15,?,"Isak (FWD, ?)",7.5,7.5,7.5,2,15.0,-3,0.0,7,52.5,33.75,4,30.0,0,0,0,0,0,0,?
603,Harvey,Barnes,MID,NEW,11,?,"Barnes (MID, ?)",5.5,5.5,5.5,2,11.0,-3,0.0,7,38.5,24.75,4,22.0,0,0,0,0,0,0,?
405,Sven,Botman,DEF,NEW,7,?,"Botman (DEF, ?)",3.5,3.5,3.5,2,7.0,-3,-0.8571428571428571,7,0.0,3.0714285714285716,4,14.0,0,0,0,0,0,0,?
429,Sandro,Tonali,MID,NEW,7,?,"Tonali (MID, ?)",3.5,3.5,3.5,2,7.0,-3,0.0,7,24.5,15.75,4,14.0,0,0,0,0,0,0,?
424,Nick,Pope,GKP,NEW,6,?,"Pope (GKP, ?)",3.0,3.0,3.0,2,6.0,-3,-1.0,7,0.0,2.5,4,12.0,0,0,0,0,0,0,?
433,Callum,Wilson,FWD,NEW,6,?,"Wilson (FWD, ?)",3.0,3.0,3.0,2,6.0,-3,0.0,7,21.0,13.5,4,12.0,0,0,0,0,0,0,?
423,Jacob,Murphy,MID,NEW,4,?,"J.Murphy (MID, ?)",4.0,2.0,3.333,2,6.666,-3,0.0,7,23.331000000000003,14.998500000000002,4,13.332,0,0,0,0,0,0,?
402,Miguel,Almirón Rejala,MID,NEW,4,?,"Almirón (MID, ?)",2.0,2.0,2.0,2,4.0,-3,0.0,7,14.0,9.0,4,8.0,0,0,0,0,0,0,?
407,Dan,Burn,DEF,NEW,4,?,"Burn (DEF, ?)",2.0,2.0,2.0,2,4.0,-3,-1.5,7,0.0,1.25,4,8.0,0,0,0,0,0,0,?
412,Anthony,Gordon,MID,NEW,4,?,"Gordon (MID, ?)",2.0,2.0,2.0,2,4.0,-3,0.0,7,14.0,9.0,4,8.0,0,0,0,0,0,0,?
427,Fabian,Schär,DEF,NEW,4,?,"Schär (DEF, ?)",2.0,2.0,2.0,2,4.0,-3,-1.5,7,0.0,1.25,4,8.0,0,0,0,0,0,0,?
430,Kieran,Trippier,DEF,NEW,4,?,"Trippier (DEF, ?)",2.0,2.0,2.0,2,4.0,-3,-1.5,7,0.0,1.25,4,8.0,0,0,0,0,0,0,?
403,Elliot,Anderson,MID,NEW,2,?,"Anderson (MID, ?)",1.0,1.0,1.0,2,2.0,-3,0.0,7,7.0,4.5,4,4.0,0,0,0,0,0,0,?
406,Bruno,Guimarães Rodriguez Moura,MID,NEW,2,?,"Bruno G. (MID, ?)",1.0,1.0,1.0,2,2.0,-3,0.0,7,7.0,4.5,4,4.0,0,0,0,0,0,0,?
416,Joelinton Cássio,Apolinário de Lira,MID,NEW,2,?,"Joelinton (MID, ?)",1.0,1.0,1.0,2,2.0,-3,0.0,7,7.0,4.5,4,4.0,0,0,0,0,0,0,?
421,Sean,Longstaff,MID,NEW,2,?,"Longstaff (MID, ?)",1.0,1.0,1.0,2,2.0,-3,0.0,7,7.0,4.5,4,4.0,0,0,0,0,0,0,?
633,Tino,Livramento,DEF,NEW,1,?,"Livramento (DEF, ?)",1.0,0.5,0.833,2,1.666,-3,-3.6014405762304924,7,0.0,-0.9677202881152462,4,3.332,0,0,0,0,0,0,?
204,Lewis,Hall,DEF,NEW,0,?,"Hall (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
404,Harrison,Ashby,DEF,NEW,0,?,"Ashby (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
408,Karl,Darlow,GKP,NEW,0,?,"Darlow (GKP, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
409,Martin,Dubravka,GKP,NEW,0,?,"Dubravka (GKP, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
410,Ryan,Fraser,MID,NEW,0,?,"Fraser (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
411,Mark,Gillespie,GKP,NEW,0,?,"Gillespie (GKP, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
413,Isaac,Hayden,MID,NEW,0,?,"Hayden (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
414,Jeff,Hendrick,MID,NEW,0,?,"Hendrick (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
417,Emil,Krafth,DEF,NEW,0,?,"Krafth (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
418,Garang,Kuol,MID,NEW,0,?,"Kuol (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
419,Jamaal,Lascelles,DEF,NEW,0,?,"Lascelles (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
420,Jamal,Lewis,DEF,NEW,0,?,"J.Lewis (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
422,Javier,Manquillo Gaitán,DEF,NEW,0,?,"Manquillo (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
425,Matt,Ritchie,MID,NEW,0,?,"Ritchie (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
426,Allan,Saint-Maximin,MID,NEW,0,?,"Saint-Maximin (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
428,Matt,Targett,DEF,NEW,0,?,"Targett (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
431,Kell,Watts,DEF,NEW,0,?,"Watts (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
432,Joe,Willock,MID,NEW,0,?,"Willock (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
580,Loris,Karius,GKP,NEW,0,?,"Karius (GKP, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
581,Paul,Dummett,DEF,NEW,0,?,"Dummett (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
634,Alex,Murphy,DEF,NEW,0,?,"A.Murphy (DEF, ?)",0.0,0.0,0.0,2,0.0,-3,-inf,7,0.0,-inf,4,0.0,0,0,0,0,0,0,?
635,Lewis,Miley,MID,NEW,0,?,"Miley (MID, ?)",0.0,0.0,0.0,2,0.0,-3,0.0,7,0.0,0.0,4,0.0,0,0,0,0,0,0,?
437,Taiwo,Awoniyi,FWD,NFO,14,?,"Awoniyi (FWD, ?)",7.0,7.0,7.0,-3,-0.42857142857142855,-2,0.0,0,0.0,-0.21428571428571427,4,28.0,0,0,0,0,0,0,?
436,Serge,Aurier,DEF,NFO,11,?,"Aurier (DEF, ?)",5.5,5.5,5.5,-3,-0.5454545454545454,-2,-0.36363636363636365,0,0.0,-0.45454545454545453,4,22.0,0,0,0,0,0,0,?
468,Chris,Wood,FWD,NFO,8,?,"Wood (FWD, ?)",4.0,4.0,4.0,-3,-0.75,-2,0.0,0,0.0,-0.375,4,16.0,0,0,0,0,0,0,?
378,Anthony,Elanga,MID,NFO,5,?,"Elanga (MID, ?)",2.5,2.5,2.5,-3,-1.2,-2,0.0,0,0.0,-0.6,4,10.0,0,0,0,0,0,0,?
28,Matt,Turner,GKP,NFO,4,?,"Turner (GKP, ?)",2.0,2.0,2.0,-3,-1.5,-2,-1.0,0,0.0,-1.25,4,8.0,0,0,0,0,0,0,?
442,Danilo,dos Santos de Oliveira,MID,NFO,4,?,"Danilo (MID, ?)",2.0,2.0,2.0,-3,-1.5,-2,0.0,0,0.0,-0.75,4,8.0,0,0,0,0,0,0,?
447,Morgan,Gibbs-White,MID,NFO,4,?,"Gibbs-White (MID, ?)",2.0,2.0,2.0,-3,-1.5,-2,0.0,0,0.0,-0.75,4,8.0,0,0,0,0,0,0,?
450,Brennan,Johnson,MID,NFO,4,?,"Johnson (MID, ?)",2.0,2.0,2.0,-3,-1.5,-2,0.0,0,0.0,-0.75,4,8.0,0,0,0,0,0,0,?
453,Orel,Mangala,MID,NFO,3,?,"Mangala (MID, ?)",1.5,1.5,1.5,-3,-2.0,-2,0.0,0,0.0,-1.0,4,6.0,0,0,0,0,0,0,?
455,Scott,McKenna,DEF,NFO,3,?,"McKenna (DEF, ?)",1.5,1.5,1.5,-3,-2.0,-2,-1.3333333333333333,0,0.0,-1.6666666666666665,4,6.0,0,0,0,0,0,0,?
467,Neco,Williams,DEF,NFO,3,?,"Williams (DEF, ?)",1.5,1.5,1.5,-3,-2.0,-2,-1.3333333333333333,0,0.0,-1.6666666666666665,4,6.0,0,0,0,0,0,0,?
469,Joe,Worrall,DEF,NFO,3,?,"Worrall (DEF, ?)",1.5,1.5,1.5,-3,-2.0,-2,-1.3333333333333333,0,0.0,-1.6666666666666665,4,6.0,0,0,0,0,0,0,?
470,Ryan,Yates,MID,NFO,3,?,"Yates (MID, ?)",1.5,1.5,1.5,-3,-2.0,-2,0.0,0,0.0,-1.0,4,6.0,0,0,0,0,0,0,?
439,Willy,Boly,DEF,NFO,2,?,"Boly (DEF, ?)",1.0,1.0,1.0,-3,-3.0,-2,-2.0,0,0.0,-2.5,4,4.0,0,0,0,0,0,0,?
451,Cheikhou,Kouyaté,MID,NFO,2,?,"Kouyaté (MID, ?)",1.0,1.0,1.0,-3,-3.0,-2,0.0,0,0.0,-1.5,4,4.0,0,0,0,0,0,0,?
457,Moussa,Niakhaté,DEF,NFO,1,?,"Niakhaté (DEF, ?)",1.0,0.5,0.833,-3,-3.6014405762304924,-2,-2.4009603841536618,0,0.0,-3.001200480192077,4,3.332,0,0,0,0,0,0,?
434,Brandon,Aguilera Zamora,MID,NFO,0,?,"B.Aguilera (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
435,Harry,Arter,MID,NFO,0,?,"Arter (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
438,Giulian,Biancone,DEF,NFO,0,?,"Biancone (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
440,Josh,Bowler,MID,NFO,0,?,"Bowler (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
441,Steve,Cook,DEF,NFO,0,?,"Cook (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
443,Emmanuel,Dennis,FWD,NFO,0,?,"Dennis (FWD, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
444,Mohamed,Dräger,DEF,NFO,0,?,"Dräger (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
445,Felipe Augusto,de Almeida Monteiro,DEF,NFO,0,?,"Felipe (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
446,Remo,Freuler,MID,NFO,0,?,"Freuler (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
448,Wayne,Hennessey,GKP,NFO,0,?,"Hennessey (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
449,Ethan,Horvath,GKP,NFO,0,?,"Horvath (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
452,Richie,Laryea,DEF,NFO,0,?,"Laryea (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
454,Loïc,Mbe Soh,DEF,NFO,0,?,"Mbe Soh (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
456,Alex,Mighten,MID,NFO,0,?,"Mighten (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
458,Lewis,O'Brien,MID,NFO,0,?,"O'Brien (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
459,Braian,Ojeda Rodríguez,MID,NFO,0,?,"Ojeda (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
460,Jonathan,Panzo,DEF,NFO,0,?,"Panzo (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
461,Omar,Richards,DEF,NFO,0,?,"O.Richards (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
462,Gustavo Henrique,Furtado Scarpa,MID,NFO,0,?,"G.Scarpa (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
463,Jonjo,Shelvey,MID,NFO,0,?,"J.Shelvey (MID, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
464,Sam,Surridge,FWD,NFO,0,?,"Surridge (FWD, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
465,Harry,Toffolo,DEF,NFO,0,?,"Toffolo (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
466,Hwang,Ui-jo,FWD,NFO,0,?,"Ui-jo (FWD, ?)",0.0,0.0,0.0,-3,-inf,-2,0.0,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
604,Olu,Aina,DEF,NFO,0,?,"Aina (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
636,George,Shelvey,GKP,NFO,0,?,"G.Shelvey (GKP, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
637,Josh,Powell,DEF,NFO,0,?,"Powell (DEF, ?)",0.0,0.0,0.0,-3,-inf,-2,-inf,0,0.0,-inf,4,0.0,0,0,0,0,0,0,?
663,Gustavo,Hamer,MID,SHU,6,?,"Hamer (MID, ?)",6.0,6.0,6.0,-10,-1.6666666666666667,-6,0.0,-9,-1.5,-1.5833333333333335,4,24.0,0,0,0,0,0,0,?
482,Wes,Foderingham,GKP,SHU,5,?,"Foderingham (GKP, ?)",2.5,2.5,2.5,-10,-4.0,-6,-2.4,-9,0.0,-3.2,4,10.0,0,0,0,0,0,0,?
593,Bénie,Traoré,FWD,SHU,4,?,"T.Bénie (FWD, ?)",2.0,2.0,2.0,-10,-5.0,-6,0.0,-9,-4.5,-4.75,4,8.0,0,0,0,0,0,0,?
474,Chris,Basham,DEF,SHU,3,?,"Basham (DEF, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,-4.0,-9,0.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
480,John,Egan,DEF,SHU,3,?,"Egan (DEF, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,-4.0,-9,0.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
484,Max,Lowe,DEF,SHU,3,?,"Lowe (DEF, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,-4.0,-9,0.0,-5.333333333333334,4,6.0,0,0,0,0,0,0,?
488,Oliver,Norwood,MID,SHU,3,?,"Norwood (MID, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,0.0,-9,-6.0,-6.333333333333334,4,6.0,0,0,0,0,0,0,?
489,Ben,Osborn,MID,SHU,3,?,"Osborn (MID, ?)",1.5,1.5,1.5,-10,-6.666666666666667,-6,0.0,-9,-6.0,-6.333333333333334,4,6.0,0,0,0,0,0,0,?
