id,1st_name,2nd_name,position,team,prvGWsPtsTrend,web_name,tot_pts,tot_MP,tot_GS,tot_GC,tot_OG,tot_A,tot_CS,tot_S,tot_PS,tot_PM,tot_YC,tot_RC,tot_BP,fxtrs_plyd,fxtrs_not_plyd,med_formPts,MedAbsDev(formPts),formPts,MeanAbsDev(formPts),StdDev(formPts),med_formMP,MedAbsDev(formMP),formMP,MeanAbsDev(formMP),StdDev(formMP),med_pts/fxtr,MedAbsDev(pts/fxtr),avg_pts/fxtr,MeanAbsDev(pts/fxtr),StdDev(pts/fxtr),med_MP/fxtr,MedAbsDev(MP/fxtr),avg_MP/fxtr,MeanAbsDev(MP/fxtr),StdDev(MP/fxtr),med_GS/fxtr,MedAbsDev(GS/fxtr),avg_GS/fxtr,MeanAbsDev(GS/fxtr),StdDev(GS/fxtr),med_GC/fxtr,MedAbsDev(GC/fxtr),avg_GC/fxtr,MeanAbsDev(GC/fxtr),StdDev(GC/fxtr),med_OG/fxtr,MedAbsDev(OG/fxtr),avg_OG/fxtr,MeanAbsDev(OG/fxtr),StdDev(OG/fxtr),med_A/fxtr,MedAbsDev(A/fxtr),avg_A/fxtr,MeanAbsDev(A/fxtr),StdDev(A/fxtr),med_CS/fxtr,MedAbsDev(CS/fxtr),avg_CS/fxtr,MeanAbsDev(CS/fxtr),StdDev(CS/fxtr),med_S/fxtr,MedAbsDev(S/fxtr),avg_S/fxtr,MeanAbsDev(S/fxtr),StdDev(S/fxtr),med_PS/fxtr,MedAbsDev(PS/fxtr),avg_PS/fxtr,MeanAbsDev(PS/fxtr),StdDev(PS/fxtr),med_PM/fxtr,MedAbsDev(PM/fxtr),avg_PM/fxtr,MeanAbsDev(PM/fxtr),StdDev(PM/fxtr),med_YC/fxtr,MedAbsDev(YC/fxtr),avg_YC/fxtr,MeanAbsDev(YC/fxtr),StdDev(YC/fxtr),med_RC/fxtr,MedAbsDev(RC/fxtr),avg_RC/fxtr,MeanAbsDev(RC/fxtr),StdDev(RC/fxtr),med_BP/fxtr,MedAbsDev(BP/fxtr),avg_BP/fxtr,MeanAbsDev(BP/fxtr),StdDev(BP/fxtr),med_pts/fxtr_plyd,MedAbsDev(pts/fxtr_plyd),avg_pts/fxtr_plyd,MeanAbsDev(pts/fxtr_plyd),StdDev(pts/fxtr_plyd),med_MP/fxtr_plyd,MedAbsDev(MP/fxtr_plyd),avg_MP/fxtr_plyd,MeanAbsDev(MP/fxtr_plyd),StdDev(MP/fxtr_plyd),med_GS/fxtr_plyd,MedAbsDev(GS/fxtr_plyd),avg_GS/fxtr_plyd,MeanAbsDev(GS/fxtr_plyd),StdDev(GS/fxtr_plyd),med_GC/fxtr_plyd,MedAbsDev(GC/fxtr_plyd),avg_GC/fxtr_plyd,MeanAbsDev(GC/fxtr_plyd),StdDev(GC/fxtr_plyd),med_OG/fxtr_plyd,MedAbsDev(OG/fxtr_plyd),avg_OG/fxtr_plyd,MeanAbsDev(OG/fxtr_plyd),StdDev(OG/fxtr_plyd),med_A/fxtr_plyd,MedAbsDev(A/fxtr_plyd),avg_A/fxtr_plyd,MeanAbsDev(A/fxtr_plyd),StdDev(A/fxtr_plyd),med_CS/fxtr_plyd,MedAbsDev(CS/fxtr_plyd),avg_CS/fxtr_plyd,MeanAbsDev(CS/fxtr_plyd),StdDev(CS/fxtr_plyd),med_S/fxtr_plyd,MedAbsDev(S/fxtr_plyd),avg_S/fxtr_plyd,MeanAbsDev(S/fxtr_plyd),StdDev(S/fxtr_plyd),med_PS/fxtr_plyd,MedAbsDev(PS/fxtr_plyd),avg_PS/fxtr_plyd,MeanAbsDev(PS/fxtr_plyd),StdDev(PS/fxtr_plyd),med_PM/fxtr_plyd,MedAbsDev(PM/fxtr_plyd),avg_PM/fxtr_plyd,MeanAbsDev(PM/fxtr_plyd),StdDev(PM/fxtr_plyd),med_YC/fxtr_plyd,MedAbsDev(YC/fxtr_plyd),avg_YC/fxtr_plyd,MeanAbsDev(YC/fxtr_plyd),StdDev(YC/fxtr_plyd),med_RC/fxtr_plyd,MedAbsDev(RC/fxtr_plyd),avg_RC/fxtr_plyd,MeanAbsDev(RC/fxtr_plyd),StdDev(RC/fxtr_plyd),med_BP/fxtr_plyd,MedAbsDev(BP/fxtr_plyd),avg_BP/fxtr_plyd,MeanAbsDev(BP/fxtr_plyd),StdDev(BP/fxtr_plyd),fplAdv_nxtGWs,xPts(fplAdv),defAdv_nxtGWs,xPts(defAdv),attAdv_nxtGWs,xPts(attAdv),xPts(avgAdv),#OfMatches_nxtGWs,gw19Pts,gw20Pts,gw21Pts,gw22Pts,gw23Pts,tot_aPts,tot_aPts-xPts(avgAdv),nxtGWsPtsTrend
423,Elliot,Anderson,MID,NFO,?,"Anderson (MID, ?)",49,1048,0,12,0,5,6,0,0,0,4,0,4,17,1,3.0,1.5,3.5,1.6666666666666667,1.9790570145063195,75.5,13.5,70.16666666666667,16.833333333333332,21.67499839805197,2.5,1.5,2.7222222222222223,1.5,1.8798804795209592,64.0,15.0,58.22222222222222,21.17283950617284,26.063076384365758,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,0.74535599249993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.4012345679012345,0.4479032082388083,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.345679012345679,0.415739709641549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.3950617283950617,0.628539361054709,3.0,2.0,2.8823529411764706,1.4186851211072664,1.8111534492165475,65.0,12.0,61.64705882352941,18.179930795847756,22.541311555532847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7058823529411765,0.6643598615916955,0.7487012977269327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.4152249134948097,0.4556450995538137,0.0,0.0,0.3529411764705882,0.4567474048442907,0.4778846120374094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.3598615916955017,0.4241825029957634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2352941176470588,0.4152249134948097,0.6443794794178425,22,16.166666666666668,0,0.0,-10,10.833333333333332,13.5,5,3,2,2,8,2,17,3.5,3↑
434,Callum,Hudson-Odoi,MID,NFO,?,"Hudson-Odoi (MID, ?)",56,1316,2,12,0,2,7,0,0,0,1,0,3,17,1,3.0,0.5,2.6666666666666665,1.1111111111111114,1.4907119849998598,88.0,2.0,73.66666666666667,24.555555555555557,32.97810721608436,3.0,1.0,3.111111111111111,1.5061728395061726,2.2580446036557307,84.5,5.5,73.11111111111111,18.61728395061728,24.74512048170954,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.6666666666666666,0.7407407407407407,0.881917103688197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.3888888888888889,0.4753086419753086,0.4874980215217846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2962962962962963,0.4999999999999999,3.0,1.0,3.294117647058824,1.5086505190311417,2.1899424081160337,86.0,4.0,77.41176470588235,13.418685121107268,17.760030549554447,0.0,0.0,0.1176470588235294,0.2076124567474048,0.3221897397089212,0.0,0.0,0.7058823529411765,0.7474048442906573,0.8921029934178294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.2076124567474048,0.3221897397089212,0.0,0.0,0.4117647058823529,0.4844290657439445,0.4921529567847503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.1107266435986159,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.3114186851211073,0.5128116404165498,22,17.444444444444443,0,0.0,-10,13.88888888888889,15.66666666667,5,0,6,2,6,0,14,-1.6666666666700003,2↓
447,Chris,Wood,FWD,NFO,?,"Wood (FWD, ?)",94,1410,10,16,0,0,8,0,0,0,1,0,20,18,0,2.0,0.0,4.166666666666667,2.8888888888888893,3.0776975521032317,88.0,2.0,82.5,8.666666666666666,10.515861036231572,4.5,3.0,5.222222222222222,3.4444444444444446,3.6599264648890233,80.5,9.5,78.33333333333333,9.814814814814817,14.854853303438128,0.5,0.5,0.5555555555555556,0.5555555555555556,0.5983516452371671,1.0,1.0,0.8888888888888888,0.7901234567901235,0.9938079899999066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4938271604938272,0.4969039949999533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.1111111111111112,1.1358024691358024,1.2422599874998832,4.5,3.0,5.222222222222222,3.4444444444444446,3.6599264648890233,80.5,9.5,78.33333333333333,9.814814814814817,14.854853303438128,0.5,0.5,0.5555555555555556,0.5555555555555556,0.5983516452371671,1.0,1.0,0.8888888888888888,0.7901234567901235,0.9938079899999066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.4938271604938272,0.4969039949999533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.1111111111111112,1.1358024691358024,1.2422599874998832,22,29.833333333333336,0,0.0,-10,19.166666666666664,24.5,5,12,8,9,12,2,43,18.5,7↑
449,Ryan,Yates,MID,NFO,?,"Yates (MID, ?)",42,1304,1,15,0,1,5,0,0,0,5,0,3,18,0,2.0,0.5,1.8333333333333333,0.5555555555555557,0.6871842709362768,78.5,11.5,68.0,22.0,24.986663109213552,2.0,1.0,2.333333333333333,1.3703703703703702,1.9720265943665385,90.0,0.0,72.44444444444444,21.740740740740744,24.801931426184048,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0137937550497031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.2777777777777778,0.4012345679012346,0.4479032082388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.4012345679012346,0.4479032082388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2962962962962963,0.4999999999999999,2.0,1.0,2.333333333333333,1.3703703703703702,1.9720265943665385,90.0,0.0,72.44444444444444,21.740740740740744,24.801931426184048,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0137937550497031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.2777777777777778,0.4012345679012346,0.4479032082388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.4012345679012346,0.4479032082388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2962962962962963,0.4999999999999999,22,12.444444444444445,0,0.0,-10,8.888888888888888,10.66666666667,5,0,1,1,1,1,4,-6.66666666667,4↓
596,João Pedro,Ferreira Silva,MID,NFO,?,"Jota Silva (MID, ?)",24,517,0,9,0,2,1,0,0,0,3,0,0,17,1,1.0,0.5,1.8333333333333333,1.4444444444444444,1.9507833184532708,44.5,28.0,43.333333333333336,28.33333333333334,28.767265347188555,1.0,0.0,1.3333333333333333,0.7777777777777778,1.2909944487358058,25.5,17.0,28.72222222222222,18.660493827160494,23.328107880493665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7777777777777778,0.957427107756338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.411764705882353,0.795847750865052,1.2860712417103204,27.0,18.0,30.41176470588235,18.366782006920417,22.909178287904385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.8096885813148789,0.977249866225656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235294,0.2076124567474048,0.3221897397089212,0.0,0.0,0.0588235294117647,0.1107266435986159,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.2906574394463668,0.3812200410828153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,0,0.0,-10,5.0,5.0,5,1,1,1,1,1,5,0.0,~
653,Felipe,Rodrigues da Silva,DEF,NFO,?,"Morato (DEF, ?)",16,272,0,1,0,0,1,0,0,0,0,0,0,11,7,1.0,0.0,1.8333333333333333,1.388888888888889,1.863389981249825,22.0,8.0,34.5,22.0,26.93046601899046,1.0,0.0,0.8888888888888888,0.691358024691358,1.3286956381223771,10.5,10.5,15.11111111111111,13.91358024691358,21.49906687610441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4545454545454546,0.8264462809917356,1.4373989364401722,18.0,6.0,24.727272727272727,15.553719008264464,22.77195607476605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.165289256198347,0.2874797872880344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1652892561983471,0.2874797872880344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,20,5.0,0,0.0,5.0,5,8,1,1,1,-1,10,5.0,4↑
431,Nicolás,Domínguez,MID,NFO,?,"Dominguez (MID, ?)",19,801,0,11,0,0,2,0,0,0,5,0,0,15,3,1.0,0.5,0.8333333333333334,0.5555555555555556,0.6871842709362768,22.5,17.0,37.0,30.666666666666668,33.71448748930742,1.0,1.0,1.0555555555555556,0.6358024691358024,0.8480187512485415,44.5,31.0,44.5,31.05555555555556,33.76758800980609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.7469135802469135,0.8906233078822999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.4012345679012345,0.4479032082388083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.2666666666666666,0.6222222222222221,0.7717224601860151,56.0,34.0,53.4,26.64,29.883774861954773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7822222222222222,0.9285592184789412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.2311111111111111,0.3399346342395189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,7.444444444444444,0,0.0,-10,3.888888888888889,5.66666666667,5,3,0,1,2,1,7,1.3333333333299997,1↑
424,Taiwo,Awoniyi,FWD,NFO,?,"Awoniyi (FWD, ?)",14,202,0,3,0,0,0,0,0,0,0,0,0,13,5,1.0,0.0,0.6666666666666666,0.4444444444444445,0.4714045207910317,1.0,1.0,5.5,7.5,10.111874208078342,1.0,0.0,0.7777777777777778,0.4320987654320987,0.5328701692569688,2.5,2.5,11.22222222222222,12.432098765432098,16.978926662698203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2962962962962963,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0769230769230769,0.1420118343195265,0.2664693550105965,9.0,8.0,15.538461538461538,13.976331360946746,18.223464943753505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,0.3905325443786983,0.5756395979652217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,0,0.0,-10,5.0,5.0,5,1,5,1,1,1,9,4.0,3↑
620,Ramón,Sosa,MID,NFO,?,"Sosa (MID, ?)",16,143,1,2,0,0,0,0,0,0,0,0,0,11,7,0.5,0.5,0.5,0.5,0.5,1.0,1.0,3.8333333333333335,4.722222222222221,6.439893028787219,1.0,0.0,0.8888888888888888,0.691358024691358,1.3286956381223771,2.5,2.5,7.944444444444445,8.376543209876544,9.732375650501226,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4545454545454546,0.8264462809917356,1.4373989364401722,14.0,8.0,13.0,7.818181818181818,9.448424592106733,0.0,0.0,0.0909090909090909,0.165289256198347,0.2874797872880344,0.0,0.0,0.1818181818181818,0.2975206611570247,0.3856946079199349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,0,0.0,-10,5.0,5.0,5,3,0,0,1,0,4,-1.0,~
26,Álex,Moreno Lopera,DEF,NFO,?,"Alex Moreno (DEF, ?)",30,787,0,13,0,1,3,0,0,0,2,0,1,11,7,0.0,0.0,0.3333333333333333,0.4444444444444445,0.4714045207910317,0.0,0.0,17.166666666666668,24.27777777777777,32.91613923628076,1.0,1.0,1.6666666666666667,1.851851851851852,2.5385910352879693,58.0,32.0,43.72222222222222,37.41975308641975,38.91273078677402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,0.882716049382716,1.0437941237808852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.1666666666666666,0.2777777777777778,0.3726779962499649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,1.0,1.0,2.727272727272727,2.330578512396694,2.7663861917641706,79.0,8.0,71.54545454545455,15.669421487603309,22.071633940272488,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.181818181818182,0.9586776859504132,1.1134044285378082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.165289256198347,0.2874797872880344,0.0,0.0,0.2727272727272727,0.396694214876033,0.4453617714151233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.2975206611570247,0.3856946079199349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.165289256198347,0.2874797872880344,22,7.444444444444444,20,7.222222222222222,0,0.0,7.33333333333,5,0,0,1,0,0,1,-6.33333333333,4↓
531,James,Ward-Prowse,MID,NFO,?,"Ward-Prowse (MID, ?)",10,402,0,8,0,0,1,0,0,0,0,1,0,8,10,0.0,0.0,0.1666666666666666,0.2777777777777777,0.372677996249965,0.0,0.0,1.3333333333333333,2.222222222222222,2.98142396999972,0.0,0.0,0.5555555555555556,0.7901234567901234,0.955813918560292,0.0,0.0,22.33333333333333,29.370370370370367,34.136978971978955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.6419753086419754,0.8314794192830981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.25,0.8125,1.0897247358851685,59.5,30.5,50.25,32.5,34.91686555233731,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.21875,0.3307189138830738,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,-10,0.0,0.0,5,1,4,0,0,0,5,5.0,4↑
425,Willy,Boly,DEF,NFO,?,"Boly (DEF, ?)",4,92,0,1,0,0,0,0,0,0,0,0,0,3,15,0.0,0.0,0.1666666666666666,0.2777777777777778,0.372677996249965,0.0,0.0,0.1666666666666666,0.2777777777777778,0.372677996249965,0.0,0.0,0.2222222222222222,0.3703703703703704,0.5328701692569688,0.0,0.0,5.111111111111111,9.432098765432098,20.59096050020464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1049382716049382,0.2290614236454256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.4444444444444444,0.4714045207910317,1.0,0.0,30.666666666666668,39.55555555555556,41.95500235040182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4714045207910317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,20,0.0,0,0.0,0.0,5,0,0,0,0,0,0,0.0,~
428,Eric,da Silva Moreira,MID,NFO,?,"Da Silva Moreira (MID, ?)",2,28,0,0,0,0,0,0,0,0,0,0,0,2,16,0.0,0.0,0.1666666666666666,0.2777777777777778,0.372677996249965,0.0,0.0,4.5,7.5,10.062305898749054,0.0,0.0,0.1111111111111111,0.1975308641975308,0.3142696805273545,0.0,0.0,1.5555555555555556,2.8271604938271606,6.1754192140401125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,13.0,14.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,0.0,0,0.0,-10,0.0,0.0,5,0,0,0,0,0,0,0.0,~
